Compound,Volume,FundingRate,Bitcoin_SVI,Cryptocurrency_SVI,No. of Active Addresses,No. of Unique Addresses,Transactions,Compound_lag_1,Volume_lag_1,FundingRate_lag_1,Bitcoin_SVI_lag_1,Cryptocurrency_SVI_lag_1,No. of Active Addresses_lag_1,No. of Unique Addresses_lag_1,Transactions_lag_1,Compound_lag_2,Volume_lag_2,FundingRate_lag_2,Bitcoin_SVI_lag_2,Cryptocurrency_SVI_lag_2,No. of Active Addresses_lag_2,No. of Unique Addresses_lag_2,Transactions_lag_2,Compound_lag_3,Volume_lag_3,FundingRate_lag_3,Bitcoin_SVI_lag_3,Cryptocurrency_SVI_lag_3,No. of Active Addresses_lag_3,No. of Unique Addresses_lag_3,Transactions_lag_3,Compound_lag_4,Volume_lag_4,FundingRate_lag_4,Bitcoin_SVI_lag_4,Cryptocurrency_SVI_lag_4,No. of Active Addresses_lag_4,No. of Unique Addresses_lag_4,Transactions_lag_4,Compound_lag_5,Volume_lag_5,FundingRate_lag_5,Bitcoin_SVI_lag_5,Cryptocurrency_SVI_lag_5,No. of Active Addresses_lag_5,No. of Unique Addresses_lag_5,Transactions_lag_5
0.6561124530327429,0.3429319670231482,0.43196544276457916,0.120765082917896,0.21460088247091857,0.40919984674781185,0.38865303644995775,0.40809587736012465,0.6561124530327429,0.35774156970913434,0.43196544276457916,0.12676772815138873,0.21460088247091857,0.5147139783678641,0.47522386601876054,0.46299223396269995,0.6389157273215245,0.3431103704646621,0.37796976241900676,0.13877301861837418,0.21460088247091857,0.5243995166661756,0.5201331161242836,0.42302168139038054,0.9023081052066559,0.4484474598679194,0.32397408207343437,0.17478889001933054,0.22452868030485362,0.535637617517904,0.4284274088053387,0.4250245395230672,0.6561124530327429,0.3329937399137362,0.32397408207343437,0.13277037338488146,0.21460088247091857,0.3320149715599304,0.17689165477714563,0.22539551937178814,0.6561124530327429,0.24910437064395455,0.26997840172786197,0.12819208464747175,0.20888487765744082,0.5839992926822081,0.3583652809706036,0.35414140539292105
0.6561124530327429,0.3026358669162822,0.37796976241900676,0.11476243768440328,0.20477336542318492,0.3619368718870649,0.3278560141209138,0.3546610658814019,0.6561124530327429,0.3429319670231482,0.43196544276457916,0.120765082917896,0.21460088247091857,0.40919984674781185,0.38865303644995775,0.40809587736012465,0.6561124530327429,0.35774156970913434,0.43196544276457916,0.12676772815138873,0.21460088247091857,0.5147139783678641,0.47522386601876054,0.46299223396269995,0.6389157273215245,0.3431103704646621,0.37796976241900676,0.13877301861837418,0.21460088247091857,0.5243995166661756,0.5201331161242836,0.42302168139038054,0.9023081052066559,0.4484474598679194,0.32397408207343437,0.17478889001933054,0.22452868030485362,0.535637617517904,0.4284274088053387,0.4250245395230672,0.6561124530327429,0.3329937399137362,0.32397408207343437,0.13277037338488146,0.21460088247091857,0.3320149715599304,0.17689165477714563,0.22539551937178814
0.6561124530327429,0.22600695032691692,0.21598272138228958,0.10875979245091055,0.20477336542318492,0.2002605287200495,0.19187419549512152,0.2251934291818234,0.6561124530327429,0.3026358669162822,0.37796976241900676,0.11476243768440328,0.20477336542318492,0.3619368718870649,0.3278560141209138,0.3546610658814019,0.6561124530327429,0.3429319670231482,0.43196544276457916,0.120765082917896,0.21460088247091857,0.40919984674781185,0.38865303644995775,0.40809587736012465,0.6561124530327429,0.35774156970913434,0.43196544276457916,0.12676772815138873,0.21460088247091857,0.5147139783678641,0.47522386601876054,0.46299223396269995,0.6389157273215245,0.3431103704646621,0.37796976241900676,0.13877301861837418,0.21460088247091857,0.5243995166661756,0.5201331161242836,0.42302168139038054,0.9023081052066559,0.4484474598679194,0.32397408207343437,0.17478889001933054,0.22452868030485362,0.535637617517904,0.4284274088053387,0.4250245395230672
0.6561124530327429,0.28084142709092264,0.43196544276457916,0.15840879031437582,0.2270356999598877,0.15826353482066546,0.10838010653475982,0.15376537328945084,0.6561124530327429,0.22600695032691692,0.21598272138228958,0.10875979245091055,0.20477336542318492,0.2002605287200495,0.19187419549512152,0.2251934291818234,0.6561124530327429,0.3026358669162822,0.37796976241900676,0.11476243768440328,0.20477336542318492,0.3619368718870649,0.3278560141209138,0.3546610658814019,0.6561124530327429,0.3429319670231482,0.43196544276457916,0.120765082917896,0.21460088247091857,0.40919984674781185,0.38865303644995775,0.40809587736012465,0.6561124530327429,0.35774156970913434,0.43196544276457916,0.12676772815138873,0.21460088247091857,0.5147139783678641,0.47522386601876054,0.46299223396269995,0.6389157273215245,0.3431103704646621,0.37796976241900676,0.13877301861837418,0.21460088247091857,0.5243995166661756,0.5201331161242836,0.42302168139038054
0.6561124530327429,0.514965945676939,0.21598272138228958,0.24631193407264218,0.2898114721219414,0.3740980224573399,0.296997910467546,0.2901798602690686,0.6561124530327429,0.28084142709092264,0.43196544276457916,0.15840879031437582,0.2270356999598877,0.15826353482066546,0.10838010653475982,0.15376537328945084,0.6561124530327429,0.22600695032691692,0.21598272138228958,0.10875979245091055,0.20477336542318492,0.2002605287200495,0.19187419549512152,0.2251934291818234,0.6561124530327429,0.3026358669162822,0.37796976241900676,0.11476243768440328,0.20477336542318492,0.3619368718870649,0.3278560141209138,0.3546610658814019,0.6561124530327429,0.3429319670231482,0.43196544276457916,0.120765082917896,0.21460088247091857,0.40919984674781185,0.38865303644995775,0.40809587736012465,0.6561124530327429,0.35774156970913434,0.43196544276457916,0.12676772815138873,0.21460088247091857,0.5147139783678641,0.47522386601876054,0.46299223396269995
0.6561124530327429,0.5252340350956407,0.26997840172786197,0.3261776376030115,0.342057761732852,0.30439774837169553,0.2997938374490262,0.2594080200935389,0.6561124530327429,0.514965945676939,0.21598272138228958,0.24631193407264218,0.2898114721219414,0.3740980224573399,0.296997910467546,0.2901798602690686,0.6561124530327429,0.28084142709092264,0.43196544276457916,0.15840879031437582,0.2270356999598877,0.15826353482066546,0.10838010653475982,0.15376537328945084,0.6561124530327429,0.22600695032691692,0.21598272138228958,0.10875979245091055,0.20477336542318492,0.2002605287200495,0.19187419549512152,0.2251934291818234,0.6561124530327429,0.3026358669162822,0.37796976241900676,0.11476243768440328,0.20477336542318492,0.3619368718870649,0.3278560141209138,0.3546610658814019,0.6561124530327429,0.3429319670231482,0.43196544276457916,0.120765082917896,0.21460088247091857,0.40919984674781185,0.38865303644995775,0.40809587736012465
0.8149758454106281,0.3769321862301682,0.05399568034557237,0.23827449384474508,0.21660649819494585,0.3884483215938228,0.382721066603411,0.38997632657774695,0.6561124530327429,0.5252340350956407,0.26997840172786197,0.3261776376030115,0.342057761732852,0.30439774837169553,0.2997938374490262,0.2594080200935389,0.6561124530327429,0.514965945676939,0.21598272138228958,0.24631193407264218,0.2898114721219414,0.3740980224573399,0.296997910467546,0.2901798602690686,0.6561124530327429,0.28084142709092264,0.43196544276457916,0.15840879031437582,0.2270356999598877,0.15826353482066546,0.10838010653475982,0.15376537328945084,0.6561124530327429,0.22600695032691692,0.21598272138228958,0.10875979245091055,0.20477336542318492,0.2002605287200495,0.19187419549512152,0.2251934291818234,0.6561124530327429,0.3026358669162822,0.37796976241900676,0.11476243768440328,0.20477336542318492,0.3619368718870649,0.3278560141209138,0.3546610658814019
0.18008588298443373,0.24113956560763639,0.16198704103671718,0.1983925119544206,0.20617729643000401,0.38385782912381006,0.37662514345913556,0.392047751024886,0.8149758454106281,0.3769321862301682,0.05399568034557237,0.23827449384474508,0.21660649819494585,0.3884483215938228,0.382721066603411,0.38997632657774695,0.6561124530327429,0.5252340350956407,0.26997840172786197,0.3261776376030115,0.342057761732852,0.30439774837169553,0.2997938374490262,0.2594080200935389,0.6561124530327429,0.514965945676939,0.21598272138228958,0.24631193407264218,0.2898114721219414,0.3740980224573399,0.296997910467546,0.2901798602690686,0.6561124530327429,0.28084142709092264,0.43196544276457916,0.15840879031437582,0.2270356999598877,0.15826353482066546,0.10838010653475982,0.15376537328945084,0.6561124530327429,0.22600695032691692,0.21598272138228958,0.10875979245091055,0.20477336542318492,0.2002605287200495,0.19187419549512152,0.2251934291818234
0.6561124530327429,0.3268052020306109,0.21598272138228958,0.19035507172652355,0.20617729643000401,0.42744864578114405,0.32271764800273495,0.33779736127951954,0.18008588298443373,0.24113956560763639,0.16198704103671718,0.1983925119544206,0.20617729643000401,0.38385782912381006,0.37662514345913556,0.392047751024886,0.8149758454106281,0.3769321862301682,0.05399568034557237,0.23827449384474508,0.21660649819494585,0.3884483215938228,0.382721066603411,0.38997632657774695,0.6561124530327429,0.5252340350956407,0.26997840172786197,0.3261776376030115,0.342057761732852,0.30439774837169553,0.2997938374490262,0.2594080200935389,0.6561124530327429,0.514965945676939,0.21598272138228958,0.24631193407264218,0.2898114721219414,0.3740980224573399,0.296997910467546,0.2901798602690686,0.6561124530327429,0.28084142709092264,0.43196544276457916,0.15840879031437582,0.2270356999598877,0.15826353482066546,0.10838010653475982,0.15376537328945084
0.6561124530327429,0.2935389542715268,0.21598272138228958,0.1824193712483467,0.19574809466506218,0.23292210662815716,0.19368465850621108,0.20565563831629996,0.6561124530327429,0.3268052020306109,0.21598272138228958,0.19035507172652355,0.20617729643000401,0.42744864578114405,0.32271764800273495,0.33779736127951954,0.18008588298443373,0.24113956560763639,0.16198704103671718,0.1983925119544206,0.20617729643000401,0.38385782912381006,0.37662514345913556,0.392047751024886,0.8149758454106281,0.3769321862301682,0.05399568034557237,0.23827449384474508,0.21660649819494585,0.3884483215938228,0.382721066603411,0.38997632657774695,0.6561124530327429,0.5252340350956407,0.26997840172786197,0.3261776376030115,0.342057761732852,0.30439774837169553,0.2997938374490262,0.2594080200935389,0.6561124530327429,0.514965945676939,0.21598272138228958,0.24631193407264218,0.2898114721219414,0.3740980224573399,0.296997910467546,0.2901798602690686
0.6561124530327429,0.2323682676655749,0.0,0.11445721843524265,0.17117930204572807,0.0,0.0,0.0,0.6561124530327429,0.2935389542715268,0.21598272138228958,0.1824193712483467,0.19574809466506218,0.23292210662815716,0.19368465850621108,0.20565563831629996,0.6561124530327429,0.3268052020306109,0.21598272138228958,0.19035507172652355,0.20617729643000401,0.42744864578114405,0.32271764800273495,0.33779736127951954,0.18008588298443373,0.24113956560763639,0.16198704103671718,0.1983925119544206,0.20617729643000401,0.38385782912381006,0.37662514345913556,0.392047751024886,0.8149758454106281,0.3769321862301682,0.05399568034557237,0.23827449384474508,0.21660649819494585,0.3884483215938228,0.382721066603411,0.38997632657774695,0.6561124530327429,0.5252340350956407,0.26997840172786197,0.3261776376030115,0.342057761732852,0.30439774837169553,0.2997938374490262,0.2594080200935389
0.9689210950080516,0.2516033157980311,0.10799136069114476,0.125953810153627,0.18080625752105894,0.30431876455159,0.3510030802289764,0.3365451238524164,0.6561124530327429,0.2323682676655749,0.0,0.11445721843524265,0.17117930204572807,0.0,0.0,0.0,0.6561124530327429,0.2935389542715268,0.21598272138228958,0.1824193712483467,0.19574809466506218,0.23292210662815716,0.19368465850621108,0.20565563831629996,0.6561124530327429,0.3268052020306109,0.21598272138228958,0.19035507172652355,0.20617729643000401,0.42744864578114405,0.32271764800273495,0.33779736127951954,0.18008588298443373,0.24113956560763639,0.16198704103671718,0.1983925119544206,0.20617729643000401,0.38385782912381006,0.37662514345913556,0.392047751024886,0.8149758454106281,0.3769321862301682,0.05399568034557237,0.23827449384474508,0.21660649819494585,0.3884483215938228,0.382721066603411,0.38997632657774695
0.9233494363929147,0.24950171145679503,0.43196544276457916,0.125953810153627,0.18080625752105894,0.3239232560195692,0.3266595038842979,0.29222241468906984,0.9689210950080516,0.2516033157980311,0.10799136069114476,0.125953810153627,0.18080625752105894,0.30431876455159,0.3510030802289764,0.3365451238524164,0.6561124530327429,0.2323682676655749,0.0,0.11445721843524265,0.17117930204572807,0.0,0.0,0.0,0.6561124530327429,0.2935389542715268,0.21598272138228958,0.1824193712483467,0.19574809466506218,0.23292210662815716,0.19368465850621108,0.20565563831629996,0.6561124530327429,0.3268052020306109,0.21598272138228958,0.19035507172652355,0.20617729643000401,0.42744864578114405,0.32271764800273495,0.33779736127951954,0.18008588298443373,0.24113956560763639,0.16198704103671718,0.1983925119544206,0.20617729643000401,0.38385782912381006,0.37662514345913556,0.392047751024886
0.6561124530327429,0.22622301343936072,0.37796976241900676,0.10875979245091055,0.17117930204572807,0.3207143909699095,0.32893391984427933,0.33956204168831916,0.9233494363929147,0.24950171145679503,0.43196544276457916,0.125953810153627,0.18080625752105894,0.3239232560195692,0.3266595038842979,0.29222241468906984,0.9689210950080516,0.2516033157980311,0.10799136069114476,0.125953810153627,0.18080625752105894,0.30431876455159,0.3510030802289764,0.3365451238524164,0.6561124530327429,0.2323682676655749,0.0,0.11445721843524265,0.17117930204572807,0.0,0.0,0.0,0.6561124530327429,0.2935389542715268,0.21598272138228958,0.1824193712483467,0.19574809466506218,0.23292210662815716,0.19368465850621108,0.20565563831629996,0.6561124530327429,0.3268052020306109,0.21598272138228958,0.19035507172652355,0.20617729643000401,0.42744864578114405,0.32271764800273495,0.33779736127951954
0.6369464573268921,0.2225471948818158,0.43196544276457916,0.0972632007325262,0.16145206578419574,0.35235743125755214,0.40193499775000274,0.3811312720133957,0.6561124530327429,0.22622301343936072,0.37796976241900676,0.10875979245091055,0.17117930204572807,0.3207143909699095,0.32893391984427933,0.33956204168831916,0.9233494363929147,0.24950171145679503,0.43196544276457916,0.125953810153627,0.18080625752105894,0.3239232560195692,0.3266595038842979,0.29222241468906984,0.9689210950080516,0.2516033157980311,0.10799136069114476,0.125953810153627,0.18080625752105894,0.30431876455159,0.3510030802289764,0.3365451238524164,0.6561124530327429,0.2323682676655749,0.0,0.11445721843524265,0.17117930204572807,0.0,0.0,0.0,0.6561124530327429,0.2935389542715268,0.21598272138228958,0.1824193712483467,0.19574809466506218,0.23292210662815716,0.19368465850621108,0.20565563831629996
0.6369464573268921,0.17962882269309127,0.43196544276457916,0.0972632007325262,0.1421981548335339,0.34280981992867876,0.2675403865809459,0.23070038685836358,0.6369464573268921,0.2225471948818158,0.43196544276457916,0.0972632007325262,0.16145206578419574,0.35235743125755214,0.40193499775000274,0.3811312720133957,0.6561124530327429,0.22622301343936072,0.37796976241900676,0.10875979245091055,0.17117930204572807,0.3207143909699095,0.32893391984427933,0.33956204168831916,0.9233494363929147,0.24950171145679503,0.43196544276457916,0.125953810153627,0.18080625752105894,0.3239232560195692,0.3266595038842979,0.29222241468906984,0.9689210950080516,0.2516033157980311,0.10799136069114476,0.125953810153627,0.18080625752105894,0.30431876455159,0.3510030802289764,0.3365451238524164,0.6561124530327429,0.2323682676655749,0.0,0.11445721843524265,0.17117930204572807,0.0,0.0,0.0
0.6369464573268921,0.12358718704861289,0.16198704103671718,0.09156577474819413,0.1421981548335339,0.5999104064130146,0.35593563263298533,0.40715038397136094,0.6369464573268921,0.17962882269309127,0.43196544276457916,0.0972632007325262,0.1421981548335339,0.34280981992867876,0.2675403865809459,0.23070038685836358,0.6369464573268921,0.2225471948818158,0.43196544276457916,0.0972632007325262,0.16145206578419574,0.35235743125755214,0.40193499775000274,0.3811312720133957,0.6561124530327429,0.22622301343936072,0.37796976241900676,0.10875979245091055,0.17117930204572807,0.3207143909699095,0.32893391984427933,0.33956204168831916,0.9233494363929147,0.24950171145679503,0.43196544276457916,0.125953810153627,0.18080625752105894,0.3239232560195692,0.3266595038842979,0.29222241468906984,0.9689210950080516,0.2516033157980311,0.10799136069114476,0.125953810153627,0.18080625752105894,0.30431876455159,0.3510030802289764,0.3365451238524164
0.6369464573268921,0.11362359358428543,0.16198704103671718,0.08881880150574828,0.1587444845567589,0.38343225958562965,0.1541440068092944,0.17036924764709283,0.6369464573268921,0.12358718704861289,0.16198704103671718,0.09156577474819413,0.1421981548335339,0.5999104064130146,0.35593563263298533,0.40715038397136094,0.6369464573268921,0.17962882269309127,0.43196544276457916,0.0972632007325262,0.1421981548335339,0.34280981992867876,0.2675403865809459,0.23070038685836358,0.6369464573268921,0.2225471948818158,0.43196544276457916,0.0972632007325262,0.16145206578419574,0.35235743125755214,0.40193499775000274,0.3811312720133957,0.6561124530327429,0.22622301343936072,0.37796976241900676,0.10875979245091055,0.17117930204572807,0.3207143909699095,0.32893391984427933,0.33956204168831916,0.9233494363929147,0.24950171145679503,0.43196544276457916,0.125953810153627,0.18080625752105894,0.3239232560195692,0.3266595038842979,0.29222241468906984
0.6369464573268921,0.15465076172950593,0.37796976241900676,0.08647878726218333,0.1587444845567589,0.4524629394948573,0.294189774197937,0.3576996362376581,0.6369464573268921,0.11362359358428543,0.16198704103671718,0.08881880150574828,0.1587444845567589,0.38343225958562965,0.1541440068092944,0.17036924764709283,0.6369464573268921,0.12358718704861289,0.16198704103671718,0.09156577474819413,0.1421981548335339,0.5999104064130146,0.35593563263298533,0.40715038397136094,0.6369464573268921,0.17962882269309127,0.43196544276457916,0.0972632007325262,0.1421981548335339,0.34280981992867876,0.2675403865809459,0.23070038685836358,0.6369464573268921,0.2225471948818158,0.43196544276457916,0.0972632007325262,0.16145206578419574,0.35235743125755214,0.40193499775000274,0.3811312720133957,0.6561124530327429,0.22622301343936072,0.37796976241900676,0.10875979245091055,0.17117930204572807,0.3207143909699095,0.32893391984427933,0.33956204168831916
0.6369464573268921,0.16894166423042292,0.16198704103671718,0.07935700478176824,0.15292819895707982,0.39505231204503255,0.3501588951640754,0.37400759281713725,0.6369464573268921,0.15465076172950593,0.37796976241900676,0.08647878726218333,0.1587444845567589,0.4524629394948573,0.294189774197937,0.3576996362376581,0.6369464573268921,0.11362359358428543,0.16198704103671718,0.08881880150574828,0.1587444845567589,0.38343225958562965,0.1541440068092944,0.17036924764709283,0.6369464573268921,0.12358718704861289,0.16198704103671718,0.09156577474819413,0.1421981548335339,0.5999104064130146,0.35593563263298533,0.40715038397136094,0.6369464573268921,0.17962882269309127,0.43196544276457916,0.0972632007325262,0.1421981548335339,0.34280981992867876,0.2675403865809459,0.23070038685836358,0.6369464573268921,0.2225471948818158,0.43196544276457916,0.0972632007325262,0.16145206578419574,0.35235743125755214,0.40193499775000274,0.3811312720133957
0.6369464573268921,0.14610085144989335,0.21598272138228958,0.07233696205107334,0.141395908543923,0.3458725059679939,0.3302019416256493,0.348558663895144,0.6369464573268921,0.16894166423042292,0.16198704103671718,0.07935700478176824,0.15292819895707982,0.39505231204503255,0.3501588951640754,0.37400759281713725,0.6369464573268921,0.15465076172950593,0.37796976241900676,0.08647878726218333,0.1587444845567589,0.4524629394948573,0.294189774197937,0.3576996362376581,0.6369464573268921,0.11362359358428543,0.16198704103671718,0.08881880150574828,0.1587444845567589,0.38343225958562965,0.1541440068092944,0.17036924764709283,0.6369464573268921,0.12358718704861289,0.16198704103671718,0.09156577474819413,0.1421981548335339,0.5999104064130146,0.35593563263298533,0.40715038397136094,0.6369464573268921,0.17962882269309127,0.43196544276457916,0.0972632007325262,0.1421981548335339,0.34280981992867876,0.2675403865809459,0.23070038685836358
0.6369464573268921,0.1625438294618093,0.26997840172786197,0.08169701902533319,0.1472121941436021,0.334639120568212,0.3512350567034225,0.382812951094174,0.6369464573268921,0.14610085144989335,0.21598272138228958,0.07233696205107334,0.141395908543923,0.3458725059679939,0.3302019416256493,0.348558663895144,0.6369464573268921,0.16894166423042292,0.16198704103671718,0.07935700478176824,0.15292819895707982,0.39505231204503255,0.3501588951640754,0.37400759281713725,0.6369464573268921,0.15465076172950593,0.37796976241900676,0.08647878726218333,0.1587444845567589,0.4524629394948573,0.294189774197937,0.3576996362376581,0.6369464573268921,0.11362359358428543,0.16198704103671718,0.08881880150574828,0.1587444845567589,0.38343225958562965,0.1541440068092944,0.17036924764709283,0.6369464573268921,0.12358718704861289,0.16198704103671718,0.09156577474819413,0.1421981548335339,0.5999104064130146,0.35593563263298533,0.40715038397136094
0.6369464573268921,0.12397671442480106,0.0,0.07467697629463832,0.12986361813076616,0.35392060357784916,0.33201763718879396,0.37123607021190597,0.6369464573268921,0.1625438294618093,0.26997840172786197,0.08169701902533319,0.1472121941436021,0.334639120568212,0.3512350567034225,0.382812951094174,0.6369464573268921,0.14610085144989335,0.21598272138228958,0.07233696205107334,0.141395908543923,0.3458725059679939,0.3302019416256493,0.348558663895144,0.6369464573268921,0.16894166423042292,0.16198704103671718,0.07935700478176824,0.15292819895707982,0.39505231204503255,0.3501588951640754,0.37400759281713725,0.6369464573268921,0.15465076172950593,0.37796976241900676,0.08647878726218333,0.1587444845567589,0.4524629394948573,0.294189774197937,0.3576996362376581,0.6369464573268921,0.11362359358428543,0.16198704103671718,0.08881880150574828,0.1587444845567589,0.38343225958562965,0.1541440068092944,0.17036924764709283
0.6369464573268921,0.12039202888009727,0.21598272138228958,0.06287516532709328,0.11833132771760932,0.2449854115705402,0.1859596674887588,0.22599096368150584,0.6369464573268921,0.12397671442480106,0.0,0.07467697629463832,0.12986361813076616,0.35392060357784916,0.33201763718879396,0.37123607021190597,0.6369464573268921,0.1625438294618093,0.26997840172786197,0.08169701902533319,0.1472121941436021,0.334639120568212,0.3512350567034225,0.382812951094174,0.6369464573268921,0.14610085144989335,0.21598272138228958,0.07233696205107334,0.141395908543923,0.3458725059679939,0.3302019416256493,0.348558663895144,0.6369464573268921,0.16894166423042292,0.16198704103671718,0.07935700478176824,0.15292819895707982,0.39505231204503255,0.3501588951640754,0.37400759281713725,0.6369464573268921,0.15465076172950593,0.37796976241900676,0.08647878726218333,0.1587444845567589,0.4524629394948573,0.294189774197937,0.3576996362376581
0.6369464573268921,0.10645656188508236,0.37796976241900676,0.08881880150574828,0.15252707581227437,0.20331260499248482,0.10100744068902245,0.1497777007910387,0.6369464573268921,0.12039202888009727,0.21598272138228958,0.06287516532709328,0.11833132771760932,0.2449854115705402,0.1859596674887588,0.22599096368150584,0.6369464573268921,0.12397671442480106,0.0,0.07467697629463832,0.12986361813076616,0.35392060357784916,0.33201763718879396,0.37123607021190597,0.6369464573268921,0.1625438294618093,0.26997840172786197,0.08169701902533319,0.1472121941436021,0.334639120568212,0.3512350567034225,0.382812951094174,0.6369464573268921,0.14610085144989335,0.21598272138228958,0.07233696205107334,0.141395908543923,0.3458725059679939,0.3302019416256493,0.348558663895144,0.6369464573268921,0.16894166423042292,0.16198704103671718,0.07935700478176824,0.15292819895707982,0.39505231204503255,0.3501588951640754,0.37400759281713725
0.6369464573268921,0.15382691692871717,0.32397408207343437,0.09492318648896123,0.17468912956277577,0.37753440806342287,0.31703509647081807,0.3451014781453895,0.6369464573268921,0.10645656188508236,0.37796976241900676,0.08881880150574828,0.15252707581227437,0.20331260499248482,0.10100744068902245,0.1497777007910387,0.6369464573268921,0.12039202888009727,0.21598272138228958,0.06287516532709328,0.11833132771760932,0.2449854115705402,0.1859596674887588,0.22599096368150584,0.6369464573268921,0.12397671442480106,0.0,0.07467697629463832,0.12986361813076616,0.35392060357784916,0.33201763718879396,0.37123607021190597,0.6369464573268921,0.1625438294618093,0.26997840172786197,0.08169701902533319,0.1472121941436021,0.334639120568212,0.3512350567034225,0.382812951094174,0.6369464573268921,0.14610085144989335,0.21598272138228958,0.07233696205107334,0.141395908543923,0.3458725059679939,0.3302019416256493,0.348558663895144
0.9305421363392379,0.13047758536932016,0.43196544276457916,0.09787363923084749,0.1821099077416767,0.3404921752969261,0.2849107152200986,0.37991512212021483,0.6369464573268921,0.15382691692871717,0.32397408207343437,0.09492318648896123,0.17468912956277577,0.37753440806342287,0.31703509647081807,0.3451014781453895,0.6369464573268921,0.10645656188508236,0.37796976241900676,0.08881880150574828,0.15252707581227437,0.20331260499248482,0.10100744068902245,0.1497777007910387,0.6369464573268921,0.12039202888009727,0.21598272138228958,0.06287516532709328,0.11833132771760932,0.2449854115705402,0.1859596674887588,0.22599096368150584,0.6369464573268921,0.12397671442480106,0.0,0.07467697629463832,0.12986361813076616,0.35392060357784916,0.33201763718879396,0.37123607021190597,0.6369464573268921,0.1625438294618093,0.26997840172786197,0.08169701902533319,0.1472121941436021,0.334639120568212,0.3512350567034225,0.382812951094174
0.6369464573268921,0.158210966517518,0.32397408207343437,0.10397802421406041,0.18953068592057762,0.3532828387020719,0.3238722978229095,0.40265387724464463,0.9305421363392379,0.13047758536932016,0.43196544276457916,0.09787363923084749,0.1821099077416767,0.3404921752969261,0.2849107152200986,0.37991512212021483,0.6369464573268921,0.15382691692871717,0.32397408207343437,0.09492318648896123,0.17468912956277577,0.37753440806342287,0.31703509647081807,0.3451014781453895,0.6369464573268921,0.10645656188508236,0.37796976241900676,0.08881880150574828,0.15252707581227437,0.20331260499248482,0.10100744068902245,0.1497777007910387,0.6369464573268921,0.12039202888009727,0.21598272138228958,0.06287516532709328,0.11833132771760932,0.2449854115705402,0.1859596674887588,0.22599096368150584,0.6369464573268921,0.12397671442480106,0.0,0.07467697629463832,0.12986361813076616,0.35392060357784916,0.33201763718879396,0.37123607021190597
0.6061191626409018,0.1484704253371328,0.26997840172786197,0.10092583172245395,0.1821099077416767,0.3661843152279627,0.3379112349869361,0.36662769213003055,0.6369464573268921,0.158210966517518,0.32397408207343437,0.10397802421406041,0.18953068592057762,0.3532828387020719,0.3238722978229095,0.40265387724464463,0.9305421363392379,0.13047758536932016,0.43196544276457916,0.09787363923084749,0.1821099077416767,0.3404921752969261,0.2849107152200986,0.37991512212021483,0.6369464573268921,0.15382691692871717,0.32397408207343437,0.09492318648896123,0.17468912956277577,0.37753440806342287,0.31703509647081807,0.3451014781453895,0.6369464573268921,0.10645656188508236,0.37796976241900676,0.08881880150574828,0.15252707581227437,0.20331260499248482,0.10100744068902245,0.1497777007910387,0.6369464573268921,0.12039202888009727,0.21598272138228958,0.06287516532709328,0.11833132771760932,0.2449854115705402,0.1859596674887588,0.22599096368150584
0.6369464573268921,0.11536000846760183,0.26997840172786197,0.10397802421406041,0.1599478539911753,0.290204238012437,0.3029386012341847,0.35663866274034295,0.6061191626409018,0.1484704253371328,0.26997840172786197,0.10092583172245395,0.1821099077416767,0.3661843152279627,0.3379112349869361,0.36662769213003055,0.6369464573268921,0.158210966517518,0.32397408207343437,0.10397802421406041,0.18953068592057762,0.3532828387020719,0.3238722978229095,0.40265387724464463,0.9305421363392379,0.13047758536932016,0.43196544276457916,0.09787363923084749,0.1821099077416767,0.3404921752969261,0.2849107152200986,0.37991512212021483,0.6369464573268921,0.15382691692871717,0.32397408207343437,0.09492318648896123,0.17468912956277577,0.37753440806342287,0.31703509647081807,0.3451014781453895,0.6369464573268921,0.10645656188508236,0.37796976241900676,0.08881880150574828,0.15252707581227437,0.20331260499248482,0.10100744068902245,0.1497777007910387
0.6369464573268921,0.0974350720555066,0.32397408207343437,0.09187099399735477,0.15252707581227437,0.14398160973740826,0.1391073963867484,0.20716770598764367,0.6369464573268921,0.11536000846760183,0.26997840172786197,0.10397802421406041,0.1599478539911753,0.290204238012437,0.3029386012341847,0.35663866274034295,0.6061191626409018,0.1484704253371328,0.26997840172786197,0.10092583172245395,0.1821099077416767,0.3661843152279627,0.3379112349869361,0.36662769213003055,0.6369464573268921,0.158210966517518,0.32397408207343437,0.10397802421406041,0.18953068592057762,0.3532828387020719,0.3238722978229095,0.40265387724464463,0.9305421363392379,0.13047758536932016,0.43196544276457916,0.09787363923084749,0.1821099077416767,0.3404921752969261,0.2849107152200986,0.37991512212021483,0.6369464573268921,0.15382691692871717,0.32397408207343437,0.09492318648896123,0.17468912956277577,0.37753440806342287,0.31703509647081807,0.3451014781453895
