Time,Favorites,Retweets,Compound,Negative,Positive,Neutral,Open,High,Low,Close,Volume,Funding Rate 0000,Funding Rate 0800,Funding Rate 1600,Bitcoin_SVI,Cryptocurrency_SVI,No. of Active Addresses,No. of Unique Addresses,Transactions
20210205.0,74.4,21.4,0.07072000000000003,0.0638,0.07880000000000001,0.8573999999999999,36936.4,38300.0,36575.7,38294.4,86197126.87,0.06,0.06,0.07,14.71,22.59,1257476.0,856297.0,360541.0
20210204.0,74.4,21.4,0.07072000000000003,0.0638,0.07880000000000001,0.8573999999999999,37612.1,38700.0,36155.4,36948.5,134562940.5,0.08,0.03,0.07,15.84,22.59,1226684.0,895626.0,367788.0
20210203.0,74.4,21.4,0.07072000000000003,0.0638,0.07880000000000001,0.8573999999999999,35480.2,37651.0,35377.6,37618.7,100220161.7,0.12,0.08,0.08,15.27,18.07,1187019.0,836448.0,344425.0
20210202.0,112.0,28.0,0.296,0.0,0.064,0.936,33523.0,35974.7,33411.4,35481.7,101693604.8,0.07,0.04,0.04,14.14,17.17,1202183.0,865515.0,364551.0
20210201.0,74.4,21.4,0.07072000000000003,0.0638,0.07880000000000001,0.8573999999999999,33100.7,34693.8,32300.0,33522.5,122663289.5,0.04,0.01,0.04,15.27,19.88,999221.0,724841.0,280863.0
20210131.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,34274.3,34338.8,32120.9,33100.8,80796973.18,0.05,0.05,0.05,15.84,21.68,1063553.0,702062.0,290753.0
20210130.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,34240.7,34914.9,32810.0,34273.2,115776990.2,0.17,0.04,0.03,21.71,41.82,1087755.0,756022.0,312313.0
20210129.0,3592.5,341.5,0.46605,0.0,0.2205,0.7795000000000001,33351.6,38527.2,31924.6,34240.3,336548477.6,0.02,0.01,0.06,31.21,60.22,1208741.0,888960.0,341036.0
20210128.0,5969.0,682.5,0.28595,0.0,0.1715,0.8285,30353.9,33761.2,29847.5,33353.1,108315018.9,0.01,0.01,0.01,19.0,25.09,1097896.0,767142.0,325146.0
20210127.0,564.0,94.0,0.0,0.0,0.0,1.0,32475.3,32546.9,29254.1,30343.9,137625687.3,0.01,0.01,0.01,19.0,16.73,1106142.0,787548.0,323553.0
20210126.0,1273.0,71.5,0.10115,0.0,0.065,0.935,32253.6,32911.0,30824.1,32477.4,120848195.2,0.04,0.01,0.01,16.96,16.73,1182517.0,768537.0,336935.0
20210125.0,139.0,5.0,0.0,0.0,0.0,1.0,32255.2,34853.3,31677.6,32268.8,106674513.2,0.04,0.01,0.05,19.0,18.4,1121794.0,732867.0,309102.0
20210124.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,32073.6,33068.2,30920.4,32255.3,70624286.22,0.01,0.01,0.01,17.64,16.73,1004162.0,608849.0,253971.0
20210123.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,32951.6,33444.9,31398.0,32075.4,92884159.6,0.01,0.01,0.01,16.77,10.01,1128728.0,710703.0,305209.0
20210122.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,30860.8,33814.4,28856.0,32958.6,197989414.1,0.03,0.01,0.01,22.55,11.01,1115180.0,783335.0,326935.0
20210121.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,35469.6,35597.5,30064.7,30860.8,224524544.1,0.02,0.04,0.05,20.81,12.01,1059467.0,736588.0,290754.0
20210120.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,35899.3,36404.4,33396.2,35474.7,110343206.3,0.16,0.09,0.02,16.77,11.01,1107233.0,755823.0,314809.0
20210119.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,36630.2,37859.3,35866.8,35899.3,96234699.47,0.1,0.06,0.14,17.92,14.01,1095890.0,757920.0,325083.0
20210118.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,35824.4,37481.7,34783.1,36620.7,108121789.6,0.01,0.06,0.05,17.92,11.01,1077578.0,720228.0,313816.0
20210117.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,35992.7,36843.6,33804.9,35836.2,122372685.9,0.07,0.03,0.03,19.08,13.01,1002014.0,642730.0,271874.0
20210116.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,36745.1,37934.9,35378.0,35992.7,145880725.1,0.12,0.01,0.03,21.84,10.07,1115276.0,733398.0,308461.0
20210115.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,39150.6,39760.0,34364.1,36748.2,177373458.9,0.07,0.06,0.06,25.39,10.07,1209589.0,808283.0,344002.0
20210114.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,37364.5,40099.9,36747.1,39150.6,154324088.5,0.07,0.08,0.07,28.93,11.62,1167975.0,802110.0,338809.0
20210113.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,34050.0,37823.0,32361.8,37388.3,211439082.7,0.05,0.01,0.02,28.34,9.29,1163164.0,772596.0,319167.0
20210112.0,672.0,83.5,0.23745,0.0155,0.134,0.851,35395.0,36632.8,32542.9,34063.5,240358993.7,0.05,0.03,0.05,32.47,10.07,1202314.0,796457.0,336627.0
20210111.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,38160.7,38255.9,30425.1,35392.3,525506119.2,0.05,0.09,0.08,44.87,14.71,1211948.0,801285.0,333958.0
20210110.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,40096.6,41330.9,34329.0,38160.7,207867270.4,0.15,0.15,0.12,29.52,15.49,1177151.0,768365.0,331865.0
20210109.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,40578.8,41400.0,38734.2,40096.6,137081709.5,0.13,0.06,0.07,26.45,17.35,1094947.0,760179.0,321389.0
20210108.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,39439.5,41948.3,36232.0,40574.7,278784126.7,0.1,0.21,0.09,33.71,19.39,1237271.0,883788.0,358526.0
20210107.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,36750.5,40350.0,35700.0,39439.5,245318722.3,0.15,0.1,0.14,33.19,21.43,1292297.0,940647.0,401744.0
20210106.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,33946.6,36933.6,33310.9,36750.6,192433638.9,0.06,0.13,0.21,23.34,18.37,1344921.0,924851.0,397384.0
20210105.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,31993.1,34371.0,29806.1,33938.6,167853552.8,0.06,0.09,0.05,20.75,14.29,1230529.0,845343.0,354091.0
20210104.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,33005.9,33600.2,27500.0,31993.0,232014964.4,0.16,0.16,0.24,25.41,15.31,1270082.0,851667.0,373734.0
20210103.0,176.0,16.0,0.5983,0.0,0.352,0.648,32181.3,34766.0,31500.0,33000.4,190060494.2,0.12,0.12,0.11,30.6,17.35,1184688.0,812749.0,359116.0
20210102.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,29333.2,33286.8,28949.2,32185.4,162634217.2,0.03,0.01,0.02,25.11,14.04,1140633.0,711719.0,297111.0
20210101.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,28924.9,29607.1,28633.0,29333.2,48825289.88,0.04,0.02,0.03,14.06,10.53,1001890.0,609741.0,258080.0
20201231.0,160.0,27.0,0.5645,0.0,0.233,0.767,28868.2,29333.1,27891.4,28920.5,73593306.67,0.06,0.05,0.06,15.06,9.36,1193822.0,809871.0,344918.0
20201230.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,27385.3,28993.4,27300.0,28868.1,87153870.38,0.04,0.05,0.08,15.06,10.53,1221579.0,807268.0,338258.0
20201229.0,415.0,86.0,-0.2023,0.148,0.135,0.717,27075.5,27405.0,25892.9,27383.3,66288159.24,0.07,0.04,0.05,12.55,10.53,1146131.0,775919.0,336311.0
20201228.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,26279.8,27495.8,26104.4,27075.6,59942921.59,0.07,0.04,0.04,14.56,10.53,1154354.0,717073.0,308983.0
20201227.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,26487.5,28418.2,25700.0,26282.5,133104656.2,0.01,0.02,0.03,19.08,10.53,1049825.0,696527.0,309005.0
20201226.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,24709.9,26869.3,24502.7,26486.9,71245479.44,0.03,0.01,0.02,16.04,8.67,957062.0,627843.0,273954.0
20201225.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,23728.9,24783.7,23429.5,24706.7,53166907.88,0.03,0.02,0.01,10.88,7.71,1021183.0,662980.0,303901.0
20201224.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,23232.5,23797.3,22705.7,23729.6,41445144.97,0.01,0.01,0.01,9.74,6.75,969168.0,639280.0,269559.0
20201223.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,23813.1,24125.0,22615.8,23230.7,71427924.74,0.02,0.01,0.01,10.88,7.71,1138302.0,782736.0,338463.0
20201222.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,22725.5,23831.7,22371.7,23813.1,50652136.19,0.02,0.01,0.01,11.45,6.75,1095221.0,738842.0,324163.0
20201221.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,23469.5,24103.4,21576.9,22717.5,70516151.94,0.04,0.04,0.03,13.75,7.71,1126710.0,649848.0,269834.0
20201220.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,23827.1,24297.7,23085.0,23469.5,39862615.54,0.07,0.08,0.04,12.6,8.67,1075417.0,638816.0,282043.0
20201219.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,23113.0,24166.8,22737.2,23828.0,46540822.44,0.05,0.01,0.04,22.44,18.79,1158142.0,756109.0,343536.0
20201218.0,197.5,39.0,-0.28625,0.23249999999999998,0.156,0.6115,22799.8,23279.0,22348.0,23110.8,39316497.41,0.05,0.03,0.05,26.52,10.74,1194851.0,851929.0,375549.0
20201217.0,1700.0,158.0,0.4404,0.0,0.127,0.873,21340.8,23842.1,21235.0,22805.7,120800028.3,0.05,0.01,0.02,39.78,12.08,1066159.0,754492.0,309481.0
20201216.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,19425.5,21550.0,19283.7,21340.8,54998465.17,0.01,0.01,0.01,24.48,9.4,1098912.0,751162.0,315217.0
20201215.0,425.5,45.0,0.1463,0.0295,0.045,0.9255,19271.1,19568.3,19050.0,19425.4,22644928.49,0.01,0.01,0.01,12.24,6.71,1047043.0,722550.0,320440.0
20201214.0,442.0,34.0,0.0,0.0,0.0,1.0,19176.1,19348.2,19002.2,19271.1,15916667.89,0.01,0.01,0.01,12.24,6.71,977389.0,696656.0,314350.0
20201213.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,18809.8,19411.0,18715.0,19176.1,24652286.65,0.0,0.01,0.01,12.24,8.05,938739.0,611911.0,276160.0
20201212.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,18035.9,18942.1,18020.9,18806.8,17923733.3,0.01,0.01,0.0,6.93,6.2,962538.0,654893.0,295410.0
20201211.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,18251.4,18288.9,17584.2,18027.0,33048546.82,0.01,0.01,0.01,8.19,5.16,1078069.0,711679.0,304735.0
20201210.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,18540.0,18552.2,17913.4,18251.2,22921047.22,0.01,0.01,0.01,7.56,5.16,995137.0,713602.0,313649.0
20201209.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,18326.3,18635.5,17640.8,18540.1,34056580.84,0.01,0.01,0.01,8.82,6.2,1059284.0,748572.0,321079.0
20201208.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,19169.0,19293.4,18183.0,18327.3,25651244.02,0.01,0.01,0.01,8.19,6.2,1057637.0,737193.0,330970.0
20201207.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,19360.8,19419.1,18902.0,19168.9,19534653.71,0.01,0.01,0.01,8.19,6.2,1017188.0,673269.0,300906.0
20201206.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,19147.0,19425.1,18859.3,19362.6,21261532.66,0.01,0.01,0.01,7.56,6.2,906549.0,582059.0,258624.0
20201205.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,18652.5,19172.8,18505.7,19147.0,17325178.56,0.01,0.01,0.01,9.03,6.82,1077064.0,642981.0,282599.0
20201204.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,19425.4,19525.9,18548.6,18654.6,34138071.04,0.03,0.01,0.01,10.41,6.82,1070208.0,729984.0,318894.0
20201203.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,19202.9,19602.9,18872.6,19423.8,31489486.29,0.01,0.01,0.01,10.41,6.82,1165469.0,777633.0,346921.0
20201202.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,18770.5,19337.0,18325.0,19206.0,48748096.71,0.01,0.01,0.01,11.11,6.82,1015318.0,756978.0,327019.0
20201201.0,72.0,7.0,0.2732,0.0,0.075,0.925,19693.8,19888.9,18011.0,18770.5,68126598.18,0.03,0.05,0.04,13.89,7.95,1179012.0,841581.0,378068.0
20201130.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,18182.7,19868.3,17229.8,19693.9,69277740.22,0.01,0.01,0.01,13.89,7.95,903580.0,623554.0,256551.0
20201129.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,17716.8,18346.7,17517.5,18180.4,29506481.48,0.01,0.01,0.01,9.72,6.82,875712.0,589008.0,263573.0
20201128.0,184.0,21.0,0.0,0.0,0.0,1.0,17139.2,17873.8,16866.1,17716.8,32079169.72,0.01,0.01,0.01,9.77,6.9,1038684.0,644206.0,293949.0
20201127.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,17148.8,17451.2,16446.1,17139.2,46106480.78,0.03,0.01,0.01,11.86,6.9,1099990.0,719237.0,322445.0
20201126.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,18722.2,18913.1,16203.3,17148.5,96668242.79,0.08,0.04,0.01,16.74,9.2,1115848.0,736612.0,323975.0
20201125.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,19160.0,19480.0,18479.7,18723.3,48673730.69,0.08,0.08,0.04,14.65,9.2,1127776.0,812699.0,361990.0
20201124.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,18370.3,19412.5,17999.9,19153.2,64022858.33,0.11,0.05,0.06,16.04,10.36,1052398.0,756417.0,333293.0
20201123.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,18415.1,18762.0,18009.0,18370.6,43071729.58,0.07,0.1,0.08,11.86,8.05,1014814.0,671932.0,297840.0
20201122.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,18702.2,18749.1,17622.2,18416.9,43504186.84,0.06,0.08,0.09,11.16,8.05,875364.0,587237.0,271125.0
20201121.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,18659.4,18964.9,18322.3,18702.2,38567436.63,0.04,0.01,0.01,18.14,8.67,1007240.0,663959.0,311189.0
20201120.0,4.0,3.0,-0.6597,0.252,0.0,0.748,17802.8,18808.6,17747.4,18659.4,40325078.23,0.05,0.04,0.04,19.15,7.43,1177776.0,772326.0,348026.0
20201119.0,152.0,7.0,0.08675,0.0435,0.066,0.8905000000000001,17779.2,18170.7,17339.5,17805.7,38367040.46,0.02,0.01,0.03,18.14,7.43,1052034.0,717377.0,311061.0
20201118.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,17657.1,18470.2,17112.2,17775.4,75996631.32,0.01,0.02,0.06,22.18,7.43,1197076.0,807705.0,362007.0
20201117.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,16711.8,17857.5,16527.0,17665.7,53473990.92,0.01,0.01,0.01,18.14,7.43,1142716.0,770689.0,347772.0
20201116.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,15957.4,16881.1,15868.8,16711.8,28699492.82,0.01,0.01,0.01,13.1,6.2,1041491.0,681273.0,311477.0
20201115.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,16071.3,16158.5,15776.5,15954.0,15609155.46,0.0,0.01,0.01,10.08,6.2,845204.0,555375.0,252715.0
20201114.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,16320.8,16325.8,15701.5,16064.7,18254961.33,0.01,0.01,0.01,7.2,6.2,915336.0,613373.0,273511.0
20201113.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,16290.4,16472.3,15954.2,16320.9,28383384.22,0.01,0.01,0.01,9.16,6.2,999523.0,685725.0,300040.0
20201112.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,15686.5,16338.3,15450.0,16297.1,37911608.35,0.01,0.01,0.01,8.51,6.2,1064270.0,721180.0,324855.0
20201111.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,15298.0,15972.9,15272.2,15688.4,29009509.08,0.01,0.01,0.01,7.2,6.2,1004339.0,713744.0,322277.0
20201110.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,15326.8,15458.1,15077.0,15299.4,18125019.56,0.01,0.01,0.01,6.55,6.2,1026623.0,684892.0,303270.0
20201109.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,15477.4,15840.0,14809.2,15326.8,55734917.67,0.01,0.01,0.01,7.85,6.2,1188873.0,713629.0,326383.0
20201108.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,14816.5,15650.0,14706.4,15478.3,37234143.09,0.04,0.01,0.01,7.2,4.96,920529.0,555482.0,243047.0
20201107.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,15580.6,15751.9,14344.5,14814.6,65926683.19,0.03,0.02,0.04,2.28,0.37,1055012.0,608746.0,270901.0
20201106.0,406.0,56.0,0.4404,0.0,0.42,0.58,15591.3,15959.6,15179.5,15578.3,85899207.36,0.01,0.01,0.02,3.04,0.37,1080743.0,756129.0,340351.0
20201105.0,614.0,118.0,0.296,0.0,0.109,0.891,14141.3,15746.2,14095.4,15589.8,71710999.9,-0.02,0.01,0.01,2.66,0.37,1071518.0,729209.0,318668.0
20201104.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,14019.7,14256.4,13529.2,14141.3,43464532.58,-0.01,-0.01,0.0,1.71,0.28,1175181.0,707247.0,320697.0
20201103.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,13550.8,14060.6,13277.5,14019.8,35861491.18,0.01,-0.02,0.0,6.65,4.24,1029970.0,727413.0,331673.0
20201102.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,13758.8,13829.2,13196.3,13550.9,29176290.99,-0.01,0.01,0.0,7.22,4.34,777173.0,543348.0,224609.0
20201101.0,168.0,22.0,0.5423,0.0,0.143,0.857,13792.0,13891.0,13620.0,13758.7,17194847.05,0.01,-0.01,0.0,6.84,4.34,897445.0,592197.0,276280.0
20201031.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,13557.3,14100.0,13412.8,13792.1,35200579.64,-0.01,-0.02,-0.02,7.43,4.43,875335.0,613906.0,275796.0
20201030.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,13454.9,13666.9,13113.0,13556.7,35442816.89,0.0,-0.02,0.0,7.24,4.15,901403.0,635998.0,268364.0
20201029.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,13268.9,13638.3,12974.3,13455.0,32168710.26,0.01,-0.03,-0.01,7.43,4.61,887772.0,652778.0,276070.0
20201028.0,697.0,141.0,0.0,0.0,0.0,1.0,13636.8,13853.7,12892.7,13270.8,52496498.43,0.01,0.0,0.01,8.96,4.71,817505.0,615001.0,261340.0
20201027.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,13055.1,13785.8,13038.6,13636.9,34302557.94,0.01,0.01,0.01,8.39,4.98,827512.0,600338.0,251938.0
20201026.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,13031.3,13232.4,12772.0,13055.3,24137486.7,0.01,0.01,0.01,7.24,4.43,825846.0,579939.0,252494.0
20201025.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,13110.5,13350.0,12899.0,13031.3,17483435.33,0.01,0.01,0.01,6.48,4.34,851199.0,547380.0,242273.0
20201024.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,12923.9,13163.9,12871.8,13110.6,17613345.27,0.01,0.01,0.01,9.33,4.96,1098917.0,657714.0,306774.0
20201023.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,12967.7,13040.9,12723.6,12924.6,26277001.12,0.01,0.01,0.01,11.52,5.06,977710.0,712518.0,323869.0
20201022.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,12785.0,13183.0,12678.5,12967.7,48976702.72,0.01,0.01,0.01,14.26,6.4,1048775.0,753892.0,339087.0
20201021.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,11909.6,13243.8,11887.5,12785.1,65214802.65,0.0,0.0,0.01,13.71,6.09,1013298.0,687152.0,311292.0
20201020.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,11750.1,12032.3,11680.0,11909.6,28649157.2,0.01,0.01,0.01,8.5,4.75,1011847.0,713764.0,330563.0
20201019.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,11502.4,11825.2,11407.0,11750.0,14625643.32,0.01,0.01,0.01,6.58,4.54,930306.0,679146.0,303929.0
20201018.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,11361.4,11504.4,11345.4,11502.3,7700676.269,0.01,0.01,0.01,5.76,4.34,744786.0,512486.0,231557.0
20201017.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,11317.9,11402.8,11259.7,11361.3,7530971.688,0.01,0.01,0.01,3.94,3.55,851147.0,586741.0,275069.0
20201016.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,11502.8,11538.9,11200.0,11317.9,17615980.29,0.01,0.01,0.01,4.32,3.55,973228.0,712317.0,324647.0
20201015.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,11418.2,11610.0,11254.7,11503.9,21213508.96,0.01,0.01,0.01,4.51,3.63,1035214.0,743078.0,340993.0
20201014.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,11420.9,11544.3,11288.4,11416.4,15230957.3,0.01,0.01,0.01,4.51,3.47,952949.0,680468.0,314541.0
20201013.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,11530.6,11554.5,11307.6,11419.4,15972907.69,0.01,0.01,0.01,4.51,3.72,1049377.0,732250.0,333215.0
20201012.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,11371.0,11718.0,11187.0,11530.7,21720351.07,0.01,0.01,0.01,4.51,3.55,945894.0,658073.0,314174.0
20201011.0,189.0,2.0,0.8776,0.0,0.372,0.628,11294.5,11443.0,11269.9,11371.0,10789988.67,0.01,0.01,0.01,4.32,3.72,791020.0,541483.0,256096.0
20201010.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,11052.8,11488.7,11051.5,11294.4,17182282.65,0.01,0.01,0.01,4.75,4.34,917402.0,631182.0,298486.0
20201009.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,10923.6,11101.0,10833.3,11052.9,12413609.64,0.01,0.01,0.01,4.36,4.14,1006667.0,714645.0,339343.0
20201008.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,10666.7,10947.4,10532.4,10923.6,20788596.2,0.0,0.0,0.0,4.36,4.34,1033122.0,698982.0,330227.0
20201007.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,10570.1,10680.4,10532.9,10667.1,15043704.95,0.01,0.0,0.0,3.96,4.14,1063425.0,762636.0,370554.0
20201006.0,14.0,7.0,0.3382,0.0,0.066,0.934,10792.5,10800.0,10525.0,10570.3,19270328.88,-0.01,0.0,-0.01,4.16,4.82,978521.0,692891.0,317922.0
20201005.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,10663.1,10798.0,10617.6,10792.4,10142571.75,0.0,0.0,-0.01,4.36,4.82,946902.0,635097.0,294986.0
20201004.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,10539.0,10688.9,10516.3,10664.1,6253865.131,0.01,0.0,0.01,3.96,4.34,923546.0,562147.0,268019.0
20201003.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,10566.6,10599.6,10483.4,10539.0,6507069.821,0.01,0.01,0.01,3.96,4.53,1002444.0,642826.0,310855.0
20201002.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,10619.4,10663.7,10371.6,10566.5,21111241.49,0.01,0.0,0.0,4.36,4.43,996361.0,689077.0,315443.0
