Time,Compound,Close,Volume,FundingRate,Bitcoin_SVI,Cryptocurrency_SVI,No. of Active Addresses,No. of Unique Addresses,Transactions,Close_mean,Close_std
2020-12-08 00:00:00,0.13369285714285714,18327.3,25651244.02,0.01,8.19,6.2,1057637,737193.0,330970.0,19226.166666666668,118.6610438725185
2020-12-09 00:00:00,0.13369285714285714,18540.1,34056580.84,0.01,8.82,6.2,1059284,748572.0,321079.0,18952.933333333334,550.402328604209
2020-12-10 00:00:00,0.13369285714285714,18251.2,22921047.22,0.01,7.56,5.16,995137,713602.0,313649.0,18678.766666666666,437.600243753309
2020-12-11 00:00:00,0.13369285714285714,18027.0,33048546.82,0.01,8.19,5.16,1078069,711679.0,304735.0,18372.866666666665,149.74325805516182
2020-12-12 00:00:00,0.13369285714285714,18806.8,17923733.3,0.006666666666666667,6.93,6.2,962538,654893.0,295410.0,18272.766666666666,257.22897063313525
2020-12-13 00:00:00,0.13369285714285714,19176.1,24652286.65,0.006666666666666667,12.24,8.05,938739,611911.0,276160.0,18361.666666666668,401.46503376131676
2020-12-14 00:00:00,0.0,19271.1,15916667.89,0.01,12.24,6.71,977389,696656.0,314350.0,18669.966666666664,586.6431822947835
2020-12-15 00:00:00,0.1463,19425.4,22644928.49,0.01,12.24,6.71,1047043,722550.0,320440.0,19084.666666666668,245.2828231509845
2020-12-16 00:00:00,0.13369285714285714,21340.8,54998465.17,0.01,24.48,9.4,1098912,751162.0,315217.0,19290.866666666665,125.81996396796536
2020-12-17 00:00:00,0.4404,22805.7,120800028.3,0.02666666666666667,39.78,12.08,1066159,754492.0,309481.0,20012.433333333334,1152.983357786588
2020-12-18 00:00:00,-0.28625,23110.8,39316497.41,0.043333333333333335,26.52,10.74,1194851,851929.0,375549.0,21190.63333333333,1695.1458767117144
2020-12-19 00:00:00,0.13369285714285714,23828.0,46540822.44,0.03333333333333333,22.44,18.79,1158142,756109.0,343536.0,22419.100000000002,946.2133321821709
2020-12-20 00:00:00,0.13369285714285714,23469.5,39862615.54,0.06333333333333334,12.6,8.67,1075417,638816.0,282043.0,23248.166666666668,524.8109405610252
2020-12-21 00:00:00,0.13369285714285714,22717.5,70516151.94,0.036666666666666674,13.75,7.71,1126710,649848.0,269834.0,23469.433333333334,358.6000046465814
2020-12-22 00:00:00,0.13369285714285714,23813.1,50652136.19,0.013333333333333334,11.45,6.75,1095221,738842.0,324163.0,23338.333333333332,566.7504594903638
2020-12-23 00:00:00,0.13369285714285714,23230.7,71427924.74,0.013333333333333334,10.88,7.71,1138302,782736.0,338463.0,23333.36666666667,560.342799840007
2020-12-24 00:00:00,0.13369285714285714,23729.6,41445144.97,0.01,9.74,6.75,969168,639280.0,269559.0,23253.766666666666,548.1641116787422
2020-12-25 00:00:00,0.13369285714285714,24706.7,53166907.88,0.02,10.88,7.71,1021183,662980.0,303901.0,23591.13333333333,314.92412313527046
2020-12-26 00:00:00,0.13369285714285714,26486.9,71245479.44,0.02,16.04,8.67,957062,627843.0,273954.0,23889.0,750.7997535955668
2020-12-27 00:00:00,0.13369285714285714,26282.5,133104656.2,0.02,19.08,10.53,1049825,696527.0,309005.0,24974.400000000005,1398.0068991242795
2020-12-28 00:00:00,0.13369285714285714,27075.6,59942921.59,0.05000000000000001,14.56,10.53,1154354,717073.0,308983.0,25825.36666666667,974.1694787522067
2020-12-29 00:00:00,-0.2023,27383.3,66288159.24,0.05333333333333334,12.55,10.53,1146131,775919.0,336311.0,26615.0,411.7755577969011
2020-12-30 00:00:00,0.13369285714285714,28868.1,87153870.38,0.05666666666666667,15.06,10.53,1221579,807268.0,338258.0,26913.8,567.9565036153085
2020-12-31 00:00:00,0.5645,28920.5,73593306.67,0.056666666666666664,15.06,9.36,1193822,809871.0,344918.0,27775.666666666668,958.5028760166526
2021-01-01 00:00:00,0.24127142857142858,29333.2,48825289.88,0.03,14.06,10.53,1001890,609741.0,258080.0,28390.63333333333,872.7695992254493
2021-01-02 00:00:00,0.24127142857142858,32185.4,162634217.2,0.02,25.11,14.04,1140633,711719.0,297111.0,29040.599999999995,254.74989695536917
2021-01-03 00:00:00,0.5983,33000.4,190060494.2,0.11666666666666665,30.6,17.35,1184688,812749.0,359116.0,30146.36666666667,1777.8703617902038
2021-01-04 00:00:00,0.24127142857142858,31993.0,232014964.4,0.18666666666666668,25.41,15.31,1270082,851667.0,373734.0,31506.333333333332,1925.6005850985648
2021-01-05 00:00:00,0.24127142857142858,33938.6,167853552.8,0.06666666666666667,20.75,14.29,1230529,845343.0,354091.0,32392.933333333334,534.8048740726585
2021-01-06 00:00:00,0.24127142857142858,36750.6,192433638.9,0.13333333333333333,23.34,18.37,1344921,924851.0,397384.0,32977.333333333336,973.0050839187971
2021-01-07 00:00:00,0.24127142857142858,39439.5,245318722.3,0.13,33.19,21.43,1292297,940647.0,401744.0,34227.4,2391.9121054082243
2021-01-08 00:00:00,0.24127142857142858,40574.7,278784126.7,0.13333333333333333,33.71,19.39,1237271,883788.0,358526.0,36709.56666666667,2750.6795530071417
2021-01-09 00:00:00,0.24127142857142858,40096.6,137081709.5,0.08666666666666667,26.45,17.35,1094947,760179.0,321389.0,38921.6,1963.9502310389855
2021-01-10 00:00:00,0.24127142857142858,38160.7,207867270.4,0.14,29.52,15.49,1177151,768365.0,331865.0,40036.93333333333,569.9472285495743
2021-01-11 00:00:00,0.24127142857142858,35392.3,525506119.2,0.07333333333333332,44.87,14.71,1211948,801285.0,333958.0,39610.666666666664,1278.259521119002
2021-01-12 00:00:00,0.23745,34063.5,240358993.7,0.043333333333333335,32.47,10.07,1202314,796457.0,336627.0,37883.2,2364.395125607853
2021-01-13 00:00:00,0.24127142857142858,37388.3,211439082.7,0.02666666666666667,28.34,9.29,1163164,772596.0,319167.0,35872.166666666664,2090.3267623344636
2021-01-14 00:00:00,0.24127142857142858,39150.6,154324088.5,0.07333333333333335,28.93,11.62,1167975,802110.0,338809.0,35614.700000000004,1673.5202657865793
2021-01-15 00:00:00,0.24127142857142858,36748.2,177373458.9,0.06333333333333334,25.39,10.07,1209589,808283.0,344002.0,36867.46666666667,2583.233849912087
2021-01-16 00:00:00,0.24127142857142858,35992.7,145880725.1,0.05333333333333334,21.84,10.07,1115276,733398.0,308461.0,37762.36666666667,1244.1164910616562
2021-01-17 00:00:00,0.24127142857142858,35836.2,122372685.9,0.043333333333333335,19.08,13.01,1002014,642730.0,271874.0,37297.166666666664,1648.9713167097877
2021-01-18 00:00:00,0.24127142857142858,36620.7,108121789.6,0.04,17.92,11.01,1077578,720228.0,313816.0,36192.36666666666,487.68440956391504
2021-01-19 00:00:00,0.24127142857142858,35899.3,96234699.47,0.10000000000000002,17.92,14.01,1095890,757920.0,325083.0,36149.86666666667,415.1940309442177
2021-01-20 00:00:00,0.24127142857142858,35474.7,110343206.3,0.09000000000000001,16.77,11.01,1107233,755823.0,314809.0,36118.73333333333,435.85927009954634
2021-01-21 00:00:00,0.24127142857142858,30860.8,224524544.1,0.03666666666666667,20.81,12.01,1059467,736588.0,290754.0,35998.23333333334,579.3702213021654
2021-01-22 00:00:00,0.24127142857142858,32958.6,197989414.1,0.016666666666666666,22.55,11.01,1115180,783335.0,326935.0,34078.26666666666,2794.4838706515884
2021-01-23 00:00:00,0.24127142857142858,32075.4,92884159.6,0.01,16.77,10.01,1128728,710703.0,305209.0,33098.03333333333,2310.108123731863
2021-01-24 00:00:00,0.24127142857142858,32255.3,70624286.22,0.01,17.64,16.73,1004162,608849.0,253971.0,31964.933333333334,1053.253707960258
2021-01-25 00:00:00,0.0,32268.8,106674513.2,0.03333333333333333,19.0,18.4,1121794,732867.0,309102.0,32429.766666666666,466.73281792905794
2021-01-26 00:00:00,0.10115,32477.4,120848195.2,0.02,16.96,16.73,1182517,768537.0,336935.0,32199.833333333332,107.97362331614903
2021-01-27 00:00:00,0.0,30343.9,137625687.3,0.01,19.0,16.73,1106142,787548.0,323553.0,32333.833333333332,124.51547426729127
2021-01-28 00:00:00,0.28595,33353.1,108315018.9,0.01,19.0,25.09,1097896,767142.0,325146.0,31696.7,1176.192743558094
2021-01-29 00:00:00,0.46605,34240.3,336548477.6,0.03,31.21,60.22,1208741,888960.0,341036.0,32058.133333333335,1547.7918346250642
2021-01-30 00:00:00,0.24127142857142858,34273.2,115776990.2,0.08,21.71,41.82,1087755,756022.0,312313.0,32645.766666666674,2042.2349456739748
2021-01-31 00:00:00,0.24127142857142858,33100.8,80796973.18,0.05000000000000001,15.84,21.68,1063553,702062.0,290753.0,33955.53333333333,521.9818419560997
2021-02-01 00:00:00,0.07072,33522.5,122663289.5,0.03,15.27,19.88,999221,724841.0,280863.0,33871.43333333334,667.5907453911318
2021-02-02 00:00:00,0.296,35481.7,101693604.8,0.05000000000000001,14.14,17.17,1202183,865515.0,364551.0,33632.166666666664,593.8438543353856
2021-02-03 00:00:00,0.07072,37618.7,100220161.7,0.09333333333333334,15.27,18.07,1187019,836448.0,344425.0,34035.0,1270.4973002720408
2021-02-04 00:00:00,0.07072,36948.5,134562940.5,0.06,15.84,22.59,1226684,895626.0,367788.0,35540.96666666667,2048.743032527938
2021-02-05 00:00:00,0.07072,38294.4,86197126.87,0.06333333333333334,14.71,22.59,1257476,856297.0,360541.0,36682.96666666667,1092.9653303429595
2021-02-06 00:00:00,0.0,39195.5,153897343.5,0.06666666666666667,17.54,22.59,1147256,795079.0,333886.0,37620.53333333333,672.9518729683631
2021-02-07 00:00:00,0.07072,38807.6,91972455.83,0.11,27.72,29.12,1159518,718596.0,286364.0,38146.13333333334,1130.813646597703
2021-02-08 00:00:00,0.07072,46373.5,212132648.4,0.07666666666666666,59.4,33.6,1249543,822971.0,335223.0,38765.833333333336,451.99960545509316
2021-02-09 00:00:00,0.07072,46434.8,201891604.0,0.19000000000000003,71.28,36.96,1174227,903883.0,360137.0,41458.86666666667,4260.614064114635
2021-02-10 00:00:00,0.5106,44812.2,198189685.6,0.15333333333333332,47.52,34.72,1191329,861426.0,340758.0,43871.966666666674,4385.977282582677
2021-02-11 00:00:00,0.07072,47941.5,188171652.0,0.09000000000000001,43.56,34.72,1052110,796146.0,304739.0,45873.5,919.6236675933723
2021-02-12 00:00:00,-0.8934,47310.7,159561721.4,0.14333333333333334,41.58,34.72,1157108,857246.0,343306.0,46396.166666666664,1565.007675166866
2021-02-13 00:00:00,0.07072,47152.6,129227867.9,0.13,34.65,35.84,1217682,788028.0,336624.0,46688.13333333333,1654.938537629475
2021-02-14 00:00:00,0.07072,48591.9,163299915.8,0.10666666666666667,26.28,26.64,1122976,698818.0,298254.0,47468.26666666666,417.38620404985534
2021-02-15 00:00:00,0.07072,47904.4,188990056.3,0.10333333333333333,26.28,24.8,1140491,769869.0,308496.0,47685.06666666667,789.3091430682532
2021-02-16 00:00:00,0.07072,49147.7,176084748.8,0.09666666666666668,28.98,22.97,989854,745457.0,296388.0,47882.966666666674,719.8893410317522
2021-02-17 00:00:00,0.07072,52118.1,170893567.5,0.11,33.69,23.89,1134666,829226.0,317666.0,48548.0,622.8114722753294
2021-02-18 00:00:00,0.07072,51568.9,113272339.2,0.14333333333333334,29.65,23.89,1138881,820203.0,316952.0,49723.4,2165.038057401699
2021-02-19 00:00:00,0.4404,55890.5,200656740.9,0.09999999999999999,33.02,27.56,1248515,884319.0,341586.0,50944.9,1580.4591231657023
2021-02-20 00:00:00,0.07072,55851.5,190744601.4,0.1366666666666667,37.06,33.07,1187083,830094.0,320475.0,53192.5,2352.6172999443907
2021-02-21 00:00:00,0.07072,57423.0,143658132.7,0.10666666666666667,29.52,25.4,1047141,680893.0,271645.0,54436.966666666674,2483.8951373459663
2021-02-22 00:00:00,0.07072,54096.6,330513978.5,0.11333333333333333,33.74,24.61,1094544,761941.0,285383.0,56388.333333333336,896.2597744688145
2021-02-23 00:00:00,0.07072,48908.3,389277314.4,0.043333333333333335,42.17,25.4,1054613,796658.0,287884.0,55790.36666666667,1664.042428344575
2021-02-24 00:00:00,0.07072,49685.2,239303706.8,0.023333333333333334,31.93,18.26,1230122,874171.0,358092.0,53475.966666666674,4291.144174148777
2021-02-25 00:00:00,0.07072,47082.7,184044004.4,0.02666666666666667,25.3,17.46,1217040,830544.0,326116.0,50896.700000000004,2798.287585291724
2021-02-26 00:00:00,0.07072,46289.6,247604118.9,0.016666666666666666,26.51,15.88,1114180,817077.0,306416.0,48558.73333333334,1336.0011988509837
2021-02-27 00:00:00,0.07072,46114.4,134946360.0,0.02666666666666667,21.09,17.46,1202477,775777.0,320784.0,47685.833333333336,1776.3311074603496
2021-02-28 00:00:00,0.07072,45141.6,175990962.5,0.01,19.8,17.97,1033508,629972.0,254316.0,46495.56666666667,515.9631026840734
2021-03-01 00:00:00,0.24251250000000002,49590.3,169389196.8,0.023333333333333334,18.81,16.33,1073523,748049.0,280485.0,45848.53333333333,618.4576083543695
2021-03-02 00:00:00,0.24251250000000002,48441.2,142575425.5,0.01,16.83,15.52,1119669,810035.0,338150.0,46948.76666666666,2338.772909739499
2021-03-03 00:00:00,0.24251250000000002,50345.5,160801620.8,0.01,16.34,15.52,1185450,840642.0,333402.0,47724.36666666667,2309.354984261043
2021-03-04 00:00:00,0.24251250000000002,48374.5,178873453.3,0.023333333333333334,15.35,15.52,1042797,752764.0,289631.0,49459.0,958.9157366514986
2021-03-05 00:00:00,0.34,48758.9,176318969.5,0.01,14.36,13.07,1154593,806404.0,317780.0,49053.73333333334,1119.1997423745452
2021-03-06 00:00:00,-0.5719,48871.9,94201823.81,0.01,12.87,13.07,1147083,677322.0,287963.0,49159.63333333333,1044.8208714087011
2021-03-07 00:00:00,0.24251250000000002,50930.4,122962479.8,0.01,19.08,20.45,1043256,654593.0,260739.0,48668.43333333333,260.74864013313146
2021-03-08 00:00:00,0.24251250000000002,52377.0,137751640.2,0.013333333333333334,20.49,20.45,1164249,723503.0,291955.0,49520.4,1222.4022455795266
2021-03-09 00:00:00,0.24251250000000002,54867.6,165487483.1,0.043333333333333335,25.44,24.99,1088598,782612.0,299682.0,50726.43333333334,1761.4293353214869
2021-03-10 00:00:00,0.6705,55865.5,224565244.8,0.043333333333333335,24.03,22.72,1165773,833186.0,344688.0,52725.0,1991.5355783911045
2021-03-11 00:00:00,0.0,57781.1,191915265.0,0.08666666666666667,22.61,23.85,1084417,766597.0,291245.0,54370.03333333333,1796.6879259712243
2021-03-12 00:00:00,0.24251250000000002,57238.5,228810606.1,0.08666666666666667,21.91,24.99,1186618,818834.0,320744.0,56171.4,1480.6423166981551
2021-03-13 00:00:00,0.0,61180.9,259602986.9,0.05333333333333334,28.97,30.67,1104466,739312.0,277072.0,56961.700000000004,987.3421494077946
2021-03-14 00:00:00,0.24251250000000002,59000.0,186155667.7,0.07333333333333333,18.72,22.92,1155175,736008.0,308050.0,58733.5,2136.803397600501
2021-03-15 00:00:00,0.7073,55607.1,338468393.2,0.10333333333333333,16.32,21.29,1167577,782966.0,292231.0,59139.80000000001,1974.9145475176915
2021-03-16 00:00:00,0.24251250000000002,56880.3,409052587.5,0.02666666666666667,16.32,20.47,1161912,822884.0,319493.0,58596.0,2808.7761765575174
2021-03-17 00:00:00,0.4767,58875.8,328135601.6,0.03333333333333333,15.36,19.65,1110541,808119.0,296119.0,57162.466666666674,1713.9591953516638
2021-03-18 00:00:00,0.24251250000000002,57648.9,297279816.5,0.02666666666666667,14.88,19.65,1219716,885634.0,331718.0,57121.06666666667,1647.5971483741207
2021-03-19 00:00:00,0.0,58024.2,217005823.7,0.023333333333333334,13.92,18.01,1158820,833389.0,316180.0,57801.666666666664,1006.4831361381428
2021-03-20 00:00:00,0.24251250000000002,58113.5,161565114.2,0.04,12.48,19.65,1124513,742019.0,286948.0,58182.966666666674,628.6700591967431
2021-03-21 00:00:00,0.6249,57350.2,186845535.5,0.04,16.92,20.45,1112554,612850.0,234936.0,57928.86666666667,246.53523750258665
2021-03-22 00:00:00,0.24251250000000002,54096.1,237141977.0,0.03666666666666667,18.17,21.33,1144113,781908.0,297410.0,57829.30000000001,417.3083152743732
2021-03-23 00:00:00,0.24251250000000002,54348.4,239135883.5,0.03333333333333333,17.55,18.67,1234149,810265.0,314234.0,56519.93333333333,2133.514176969677
2021-03-24 00:00:00,0.24251250000000002,52307.4,351202326.2,0.036666666666666674,20.05,18.67,1153475,780464.0,305093.0,55264.9,1810.323421380107
2021-03-25 00:00:00,0.24251250000000002,51301.7,375950351.6,0.016666666666666666,21.93,18.67,1218346,847860.0,318562.0,53583.966666666674,1112.7131990458568
2021-03-26 00:00:00,0.24251250000000002,55032.0,245299757.5,0.013333333333333334,17.55,16.89,1085835,790548.0,293610.0,52652.5,1552.390327848515
2021-03-27 00:00:00,0.37145,55820.4,200758048.8,0.01,16.92,18.67,1149403,722993.0,288259.0,52880.36666666667,1930.0265861720472
2021-03-28 00:00:00,0.24251250000000002,55772.9,176119911.2,0.01,16.56,24.16,1063472,629197.0,248605.0,54051.36666666667,2413.688820732867
2021-03-29 00:00:00,0.24251250000000002,57628.9,251384747.3,0.01,18.55,24.16,1115525,776764.0,303305.0,55541.76666666667,442.1092662800317
2021-03-30 00:00:00,0.2912,58754.6,208118726.1,0.02666666666666667,19.87,26.36,1154381,826466.0,321090.0,56407.4,1058.1166051042032
2021-03-31 00:00:00,0.0,58745.9,288469053.1,0.07666666666666667,19.21,26.36,1234495,900660.0,332749.0,57385.466666666674,1505.682092385531
2021-04-01 00:00:00,0.3854087301587302,58735.7,186078130.9,0.09000000000000001,20.53,27.46,1145125,814587.0,311939.0,58376.466666666674,647.4263381500336
2021-04-02 00:00:00,0.3854087301587302,58963.6,151446539.6,0.07666666666666666,18.55,29.65,1103476,795716.0,305788.0,58745.4,9.459915273823809
2021-04-03 00:00:00,0.3854087301587302,57058.3,147434403.1,0.09000000000000001,17.22,31.85,1020968,704293.0,281717.0,58815.06666666667,128.73470134471222
2021-04-04 00:00:00,0.3854087301587302,58201.4,119228330.2,0.06666666666666667,14.76,27.88,1032167,618857.0,246007.0,58252.53333333333,1040.4948550235038
