Favorites,Retweets,Compound,Bitcoin_SVI,Volume,Funding Rate 1600,No. of Unique Addresses,Time,Transactions,Funding Rate 0800,No. of Active Addresses,Funding Rate 0000,Close,Cryptocurrency_SVI
0.46474325450355625,0.029174164578232135,-0.08741460935524688,1.4734545450831855,211439082.7,0.02,772596.0,20210113.0,319167.0,0.01,1163164.0,0.05,37388.3,9.29
0.46474325450355625,0.029174164578232135,-0.08741460935524688,1.5324230555184142,154324088.5,0.07,802110.0,20210114.0,338809.0,0.08,1167975.0,0.07,39150.6,11.62
0.46474325450355625,0.029174164578232135,-0.08741460935524688,1.1786119929070422,177373458.9,0.06,808283.0,20210115.0,344002.0,0.06,1209589.0,0.07,36748.2,10.07
0.46474325450355625,0.029174164578232135,-0.08741460935524688,0.8238014640171071,145880725.1,0.03,733398.0,20210116.0,308461.0,0.01,1115276.0,0.12,35992.7,10.07
0.46474325450355625,0.029174164578232135,-0.08741460935524688,0.5479487711336645,122372685.9,0.03,642730.0,20210117.0,271874.0,0.03,1002014.0,0.07,35836.2,13.01
0.46474325450355625,0.029174164578232135,-0.08741460935524688,0.43201068282033384,108121789.6,0.05,720228.0,20210118.0,313816.0,0.06,1077578.0,0.01,36620.7,11.01
0.46474325450355625,0.029174164578232135,-0.08741460935524688,0.43201068282033384,96234699.47,0.14,757920.0,20210119.0,325083.0,0.06,1095890.0,0.1,35899.3,14.01
0.46474325450355625,0.029174164578232135,-0.08741460935524688,0.31707206078556593,110343206.3,0.02,755823.0,20210120.0,314809.0,0.09,1107233.0,0.16,35474.7,11.01
0.46474325450355625,0.029174164578232135,-0.08741460935524688,0.7208564373250976,224524544.1,0.05,736588.0,20210121.0,290754.0,0.04,1059467.0,0.02,30860.8,12.01
0.46474325450355625,0.029174164578232135,-0.08741460935524688,0.8947635697950942,197989414.1,0.01,783335.0,20210122.0,326935.0,0.01,1115180.0,0.03,32958.6,11.01
0.46474325450355625,0.029174164578232135,-0.08741460935524688,0.31707206078556593,92884159.6,0.01,710703.0,20210123.0,305209.0,0.01,1128728.0,0.01,32075.4,10.01
0.46474325450355625,0.029174164578232135,-0.08741460935524688,0.4040256270205642,70624286.22,0.01,608849.0,20210124.0,253971.0,0.01,1004162.0,0.01,32255.3,16.73
-0.6137424048759681,-0.6024732565698664,-1.2454146923994436,0.539953040905159,106674513.2,0.05,732867.0,20210125.0,309102.0,0.01,1121794.0,0.04,32268.8,18.4
0.13640166208172425,-0.36892927361161393,-0.7599377791426234,0.3360619200782668,120848195.2,0.01,768537.0,20210126.0,336935.0,0.01,1182517.0,0.04,32477.4,16.73
-0.3326037554429705,-0.28991063276107737,-1.2454146923994436,0.539953040905159,137625687.3,0.01,787548.0,20210127.0,323553.0,0.01,1106142.0,0.01,30343.9,16.73
3.2428183626402105,1.776865817929623,0.12702350182485395,0.539953040905159,108315018.9,0.01,767142.0,20210128.0,325146.0,0.01,1097896.0,0.01,33353.1,25.09
1.6707571852813428,0.5792944165948247,0.9914267848456481,1.7603013670308234,336548477.6,0.06,888960.0,20210129.0,341036.0,0.01,1208741.0,0.02,34240.3,60.22
0.46474325450355625,0.029174164578232135,-0.08741460935524688,0.8108084023957857,115776990.2,0.03,756022.0,20210130.0,312313.0,0.04,1087755.0,0.17,34273.2,41.82
0.46474325450355625,0.029174164578232135,-0.08741460935524688,0.2241216968791886,80796973.18,0.05,702062.0,20210131.0,290753.0,0.05,1063553.0,0.05,33100.8,21.68
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,0.1671521190010863,122663289.5,0.04,724841.0,20210201.0,280863.0,0.01,999221.0,0.04,33522.5,19.88
-0.6316029778987703,-0.5216986459226512,0.17525922083850737,0.05421242952344509,101693604.8,0.04,865515.0,20210202.0,364551.0,0.04,1202183.0,0.07,35481.7,17.17
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,0.1671521190010863,100220161.7,0.08,836448.0,20210203.0,344425.0,0.08,1187019.0,0.12,37618.7,18.07
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,0.2241216968791886,134562940.5,0.07,895626.0,20210204.0,367788.0,0.03,1226684.0,0.08,36948.5,22.59
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,0.11118200740154738,86197126.87,0.07,856297.0,20210205.0,360541.0,0.06,1257476.0,0.06,38294.4,22.59
-0.6276339616714809,-0.5603299814495802,-1.2454146923994436,0.3940309642349321,153897343.5,0.07,795079.0,20210206.0,333886.0,0.03,1147256.0,0.1,39195.5,22.59
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,1.4114876358122672,91972455.83,0.07,718596.0,20210207.0,286364.0,0.16,1159518.0,0.1,38807.6,29.12
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,4.577796806300477,212132648.4,0.06,822971.0,20210208.0,335223.0,0.06,1249543.0,0.11,46373.5,33.6
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,5.765162745233556,201891604.0,0.19,903883.0,20210209.0,360137.0,0.13,1174227.0,0.25,46434.8,36.96
-0.6660011185352782,-0.5216986459226512,1.2052478079360223,3.3904308673673986,198189685.6,0.18,861426.0,20210210.0,340758.0,0.12,1191329.0,0.16,44812.2,34.72
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,2.9946422210563726,188171652.0,0.08,796146.0,20210211.0,304739.0,0.08,1052110.0,0.11,47941.5,34.72
-0.6693086320580194,-0.5427702834827943,-5.533354131881827,2.796747897900859,159561721.4,0.13,857246.0,20210212.0,343306.0,0.13,1157108.0,0.17,47310.7,34.72
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,2.104117766856563,129227867.9,0.14,788028.0,20210213.0,336624.0,0.14,1217682.0,0.11,47152.6,35.84
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,1.2675644916991669,163299915.8,0.15,698818.0,20210214.0,298254.0,0.09,1122976.0,0.08,48591.9,26.64
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,1.2675644916991669,188990056.3,0.04,769869.0,20210215.0,308496.0,0.12,1140491.0,0.15,47904.4,24.8
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,1.5374203869112302,176084748.8,0.12,745457.0,20210216.0,296388.0,0.1,989854.0,0.07,49147.7,22.97
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,2.008169004114496,170893567.5,0.09,829226.0,20210217.0,317666.0,0.1,1134666.0,0.14,52118.1,23.89
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,1.6043846275749645,113272339.2,0.15,820203.0,20210218.0,316952.0,0.13,1138881.0,0.15,51568.9,23.89
-0.6878307077853698,-0.5778896794163662,0.8683177109451296,1.9412047634507623,200656740.9,0.08,884319.0,20210219.0,341586.0,0.09,1248515.0,0.13,55890.5,27.56
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,2.344989139990294,190744601.4,0.12,830094.0,20210220.0,320475.0,0.16,1187083.0,0.13,55851.5,33.07
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,1.5913915659536426,143658132.7,0.1,680893.0,20210221.0,271645.0,0.1,1047141.0,0.12,57423.0,25.4
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,2.0131663355073126,330513978.5,0.09,761941.0,20210222.0,285383.0,0.12,1094544.0,0.13,54096.6,24.61
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,2.8557164083360878,389277314.4,0.03,796658.0,20210223.0,287884.0,0.02,1054613.0,0.08,48908.3,25.4
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,1.8322629390873735,239303706.8,0.05,874171.0,20210224.0,358092.0,0.01,1230122.0,0.01,49685.2,18.26
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,1.1696167963999735,184044004.4,0.02,830544.0,20210225.0,326116.0,0.02,1217040.0,0.04,47082.7,17.46
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,1.2905522161061205,247604118.9,0.01,817077.0,20210226.0,306416.0,0.01,1114180.0,0.03,46289.6,15.88
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,0.7488414931248673,134946360.0,0.04,775777.0,20210227.0,320784.0,0.03,1202477.0,0.01,46114.4,17.46
-0.6564754795897837,-0.5448774472388086,-0.9059888169123222,0.6199103431902149,175990962.5,0.01,629972.0,20210228.0,254316.0,0.01,1033508.0,0.01,45141.6,17.97
0.29062366761709346,0.23092951970931103,-0.08145799515579957,0.5209631816124581,169389196.8,0.01,748049.0,20210301.0,280485.0,0.02,1073523.0,0.04,49590.3,16.33
0.29062366761709346,0.23092951970931103,-0.08145799515579957,0.323068858456945,142575425.5,0.01,810035.0,20210302.0,338150.0,0.01,1119669.0,0.01,48441.2,15.52
0.29062366761709346,0.23092951970931103,-0.08145799515579957,0.2740950108073485,160801620.8,0.01,840642.0,20210303.0,333402.0,0.01,1185450.0,0.01,50345.5,15.52
0.29062366761709346,0.23092951970931103,-0.08145799515579957,0.1751478492295919,178873453.3,0.01,752764.0,20210304.0,289631.0,0.01,1042797.0,0.05,48374.5,15.52
-0.4298446530115603,-0.2934225723544346,0.3864404782117165,0.07620068765183532,176318969.5,0.01,806404.0,20210305.0,317780.0,0.01,1154593.0,0.01,48758.9,13.07
2.262471354499734,2.530176860704738,-3.9902910808480385,-0.07271978785408112,94201823.81,0.01,677322.0,20210306.0,287963.0,0.01,1147083.0,0.01,48871.9,13.07
0.29062366761709346,0.23092951970931103,-0.08145799515579957,0.5479487711336645,122962479.8,0.01,654593.0,20210307.0,260739.0,0.01,1043256.0,0.01,50930.4,20.45
0.29062366761709346,0.23092951970931103,-0.08145799515579957,0.6888735164110753,137751640.2,0.01,723503.0,20210308.0,291955.0,0.01,1164249.0,0.02,52377.0,20.45
0.29062366761709346,0.23092951970931103,-0.08145799515579957,1.1836093242998584,165487483.1,0.04,782612.0,20210309.0,299682.0,0.07,1088598.0,0.02,54867.6,24.99
0.22768903530937992,0.3141429772963576,1.972699695526388,1.0426845790224475,224565244.8,0.05,833186.0,20210310.0,344688.0,0.02,1165773.0,0.06,55865.5,22.72
-0.3054821445564931,-0.3706852434082925,-1.2454146923994436,0.9007603674664733,191915265.0,0.1,766597.0,20210311.0,291245.0,0.1,1084417.0,0.06,57781.1,23.85
0.29062366761709346,0.23092951970931103,-0.08145799515579957,0.8307977279670495,228810606.1,0.07,818834.0,20210312.0,320744.0,0.1,1186618.0,0.09,57238.5,24.99
-0.6633551077170853,-0.5638419210429374,-1.2454146923994436,1.5364209206326669,259602986.9,0.06,739312.0,20210313.0,277072.0,0.05,1104466.0,0.05,61180.9,30.67
0.29062366761709346,0.23092951970931103,-0.08145799515579957,0.5119679851053893,186155667.7,0.08,736008.0,20210314.0,308050.0,0.08,1155175.0,0.06,59000.0,22.92
-0.28365255530640154,-0.0230032236659317,2.14932401987489,0.27209607825022214,338468393.2,0.11,782966.0,20210315.0,292231.0,0.08,1167577.0,0.12,55607.1,21.29
0.29062366761709346,0.23092951970931103,-0.08145799515579957,0.27209607825022214,409052587.5,0.04,822884.0,20210316.0,319493.0,0.02,1161912.0,0.02,56880.3,20.47
0.18138384599100388,0.48973995696421657,1.0425422482780269,0.17614731550815507,328135601.6,0.02,808119.0,20210317.0,296119.0,0.04,1110541.0,0.04,58875.8,19.65
0.29062366761709346,0.23092951970931103,-0.08145799515579957,0.12817293413712172,297279816.5,0.03,885634.0,20210318.0,331718.0,0.03,1219716.0,0.02,57648.9,19.65
-0.5171630100119265,-0.4339001560887218,-1.2454146923994436,0.032224171395054686,217005823.7,0.01,833389.0,20210319.0,316180.0,0.03,1158820.0,0.03,58024.2,18.01
0.29062366761709346,0.23092951970931103,-0.08145799515579957,-0.1116989727180457,161565114.2,0.04,742019.0,20210320.0,286948.0,0.05,1124513.0,0.03,58113.5,19.65
2.3186990843863335,1.7610620897595157,1.7538391197032444,0.3320640549640141,186845535.5,0.04,612850.0,20210321.0,234936.0,0.03,1112554.0,0.05,57350.2,20.45
0.29062366761709346,0.23092951970931103,-0.08145799515579957,0.4569973397844138,237141977.0,0.05,781908.0,20210322.0,297410.0,0.05,1144113.0,0.01,54096.1,21.33
0.29062366761709346,0.23092951970931103,-0.08145799515579957,0.39503043051349546,239135883.5,0.03,810265.0,20210323.0,314234.0,0.02,1234149.0,0.05,54348.4,18.67
0.29062366761709346,0.23092951970931103,-0.08145799515579957,0.6448970001542949,351202326.2,0.02,780464.0,20210324.0,305093.0,0.05,1153475.0,0.04,52307.4,18.67
0.29062366761709346,0.23092951970931103,-0.08145799515579957,0.8327966605241759,375950351.6,0.01,847860.0,20210325.0,318562.0,0.01,1218346.0,0.03,51301.7,18.67
0.29062366761709346,0.23092951970931103,-0.08145799515579957,0.39503043051349546,245299757.5,0.01,790548.0,20210326.0,293610.0,0.02,1085835.0,0.01,55032.0,16.89
-0.6289569670805774,-0.6059851961632235,0.5373870814932488,0.3320640549640141,200758048.8,0.01,722993.0,20210327.0,288259.0,0.01,1149403.0,0.01,55820.4,18.67
0.29062366761709346,0.23092951970931103,-0.08145799515579957,0.2960832689357387,176119911.2,0.01,629197.0,20210328.0,248605.0,0.01,1063472.0,0.01,55772.9,24.16
0.29062366761709346,0.23092951970931103,-0.08145799515579957,0.4949770583698152,251384747.3,0.01,776764.0,20210329.0,303305.0,0.01,1115525.0,0.01,57628.9,24.16
2.014187339392632,0.555296162706884,0.1522212654887029,0.6269066071401573,208118726.1,0.03,826466.0,20210330.0,321090.0,0.03,1154381.0,0.02,58754.6,26.36
-0.688492210489918,-0.5884254981964377,-1.2454146923994436,0.5609418327549862,288469053.1,0.07,900660.0,20210331.0,332749.0,0.08,1234495.0,0.08,58745.9,26.36
0.0878704636623288,-0.0756823175662894,0.6043830402717477,0.6928713815253283,186078130.9,0.1,814587.0,20210401.0,311939.0,0.11,1145125.0,0.06,58735.7,27.46
0.0878704636623288,-0.0756823175662894,0.6043830402717477,0.4949770583698152,151446539.6,0.11,795716.0,20210402.0,305788.0,0.07,1103476.0,0.05,58963.6,29.65
0.0878704636623288,-0.0756823175662894,0.6043830402717477,0.36204804332090973,147434403.1,0.11,704293.0,20210403.0,281717.0,0.06,1020968.0,0.1,57058.3,31.85
0.0878704636623288,-0.0756823175662894,0.6043830402717477,0.11617933879436326,119228330.2,0.05,618857.0,20210404.0,246007.0,0.05,1032167.0,0.1,58201.4,27.88
0.6596503013793739,0.6196817219184323,-1.2454146923994436,0.23411635966482053,174821106.7,0.04,763702.0,20210405.0,289046.0,0.04,1229289.0,0.03,59116.2,30.76
-0.21088725780609627,-0.45497179364886486,0.7776057617552738,0.1751478492295919,173169186.8,0.06,841579.0,20210406.0,309565.0,0.1,1180036.0,0.04,57988.3,30.76
0.0878704636623288,-0.0756823175662894,0.6043830402717477,0.11617933879436326,299996660.4,0.05,860993.0,20210407.0,321319.0,0.06,1246138.0,0.08,55958.2,27.88
0.0878704636623288,-0.0756823175662894,0.6043830402717477,0.05721082835913462,181817013.5,0.02,761635.0,20210408.0,278534.0,0.04,1092604.0,0.05,58076.7,25.96
-0.6441715292851866,-0.5884254981964377,2.312989494339127,-0.06072619251132265,204849717.1,0.03,853581.0,20210409.0,324720.0,0.02,1222362.0,0.03,58131.6,24.03
0.0878704636623288,-0.0756823175662894,0.6043830402717477,0.23411635966482053,332014577.5,0.15,762965.0,20210410.0,299086.0,0.01,1163952.0,0.02,59770.2,28.84
0.0878704636623288,-0.0756823175662894,0.6043830402717477,0.5479487711336645,233158562.8,0.1,653736.0,20210411.0,253449.0,0.09,1043812.0,0.12,60007.6,39.65
0.3037618463324263,0.019140051454354462,-1.2454146923994436,0.6209098094687778,277430208.7,0.11,762819.0,20210412.0,291369.0,0.09,1126723.0,0.11,59863.4,35.93
0.0878704636623288,-0.0756823175662894,0.6043830402717477,1.2815570195990518,430518557.6,0.09,839652.0,20210413.0,310213.0,0.08,1178027.0,0.09,63578.7,43.37
1.3910832918369878,0.9427801645072927,0.8218989735290052,1.5744006392180685,487298143.9,0.11,854552.0,20210414.0,297494.0,0.09,1149773.0,0.12,62958.7,50.8
0.0878704636623288,-0.0756823175662894,0.6043830402717477,1.061674438315148,296178401.8,0.08,952400.0,20210415.0,359440.0,0.08,1366494.0,0.1,63152.6,48.33
-0.6898152158990145,-0.6007172867731878,-0.18854849072715701,1.2815570195990518,510423835.7,0.12,733666.0,20210416.0,219704.0,0.11,933121.0,0.11,61342.6,73.11
1.1167486702222005,0.4932518965575738,-1.2454146923994436,0.7678313524175682,328364887.7,0.05,611196.0,20210417.0,194580.0,0.05,828375.0,0.12,59995.2,66.91
0.0878704636623288,-0.0756823175662894,0.6043830402717477,1.0516797755295162,637797282.4,0.06,754058.0,20210418.0,274735.0,0.08,1057891.0,0.09,56150.6,47.09
0.0878704636623288,-0.0756823175662894,0.6043830402717477,0.5969226187832612,432634348.9,0.01,674744.0,20210419.0,208413.0,0.01,884672.0,0.01,55618.8,40.81
0.0878704636623288,-0.0756823175662894,0.6043830402717477,0.36904430727085213,480164200.6,0.01,829989.0,20210420.0,279977.0,0.01,1126908.0,0.01,56427.8,43.16
0.0878704636623288,-0.0756823175662894,0.6043830402717477,0.05121403068775539,345339357.8,0.01,719498.0,20210421.0,226021.0,0.01,918079.0,0.01,53793.6,36.88
0.0878704636623288,-0.0756823175662894,0.6043830402717477,0.2780928759216012,475394174.2,0.01,757844.0,20210422.0,274610.0,0.01,1114976.0,0.01,51696.4,37.67
0.0878704636623288,-0.0756823175662894,0.6043830402717477,1.188606655692674,441295812.6,0.05,794322.0,20210423.0,295731.0,0.01,1114180.0,0.01,51102.7,44.73
0.0878704636623288,-0.0756823175662894,0.6043830402717477,0.41501975608475933,241336360.9,0.03,695216.0,20210424.0,290690.0,0.01,1125210.0,0.01,50033.0,29.82
0.0878704636623288,-0.0756823175662894,0.6043830402717477,0.47598719907711434,237153315.2,0.04,585806.0,20210425.0,241041.0,0.02,1026103.0,0.02,49086.9,34.7
0.0878704636623288,-0.0756823175662894,0.6043830402717477,0.6379007362043524,353727728.3,0.01,677984.0,20210426.0,240687.0,0.01,943203.0,0.01,54000.2,33.78
0.0878704636623288,-0.0756823175662894,0.6043830402717477,0.42201602003470173,237020455.9,0.01,748381.0,20210427.0,298109.0,0.01,1092574.0,0.01,55014.3,33.78
-0.4913644045345456,-0.5462822230761515,3.2863431078683725,0.31407366194987624,262912695.6,0.01,728620.0,20210428.0,277126.0,0.01,1113474.0,0.01,54833.2,32.87
-0.6441715292851866,-0.565597890839616,2.1654025928794414,0.15216012482263833,234153663.4,0.01,703520.0,20210429.0,259465.0,0.01,986056.0,0.01,53558.4,30.13
0.0878704636623288,-0.0756823175662894,0.6043830402717477,0.09818894578022573,277531927.9,0.01,738101.0,20210430.0,289389.0,0.01,1122022.0,0.01,57697.3,31.96
-0.4338136692388497,-0.5849135586030805,0.3864404782117165,0.09818894578022573,210179438.2,0.01,677778.0,20210501.0,262991.0,0.01,1040203.0,0.01,57794.7,33.78
0.5466313393023003,0.22691029995246892,0.7568284946551694,0.2241216968791886,199206958.1,0.05,587240.0,20210502.0,235214.0,0.02,1248724.0,0.03,56568.5,51.42
0.645427993231587,0.5494429300512886,2.6839965669516053,0.414020289806196,276554749.5,0.04,746177.0,20210503.0,287007.0,0.04,1268856.0,0.05,57159.7,59.76
-0.6858461996717251,-0.5954493773831521,2.243395670886592,0.414020289806196,390469293.4,0.01,772207.0,20210504.0,300824.0,0.05,1293836.0,0.07,53196.3,72.27
-0.5902590588645059,-0.5427702834827943,0.5613849516492952,0.414020289806196,344232265.4,0.04,808208.0,20210505.0,309774.0,0.04,1208973.0,0.07,57431.5,83.39
-0.5198090208301195,-0.4444359748687933,-1.493072712409843,0.3510539142567146,365133897.8,0.06,843433.0,20210506.0,311380.0,0.08,1228892.0,0.01,56397.6,84.78
0.5466313393023003,0.22691029995246892,0.7568284946551694,0.28708807242866996,372658922.0,0.05,804452.0,20210507.0,307988.0,0.04,1187763.0,0.09,57307.3,80.61
6.836762556450741,7.32397440563729,1.6261704504730774,0.28708807242866996,343485003.6,0.05,744143.0,20210508.0,274691.0,0.06,1169650.0,0.02,58863.1,93.12
0.5466313393023003,0.22691029995246892,0.7568284946551694,0.7638334873033151,337488136.0,0.04,690253.0,20210509.0,247866.0,0.05,1234486.0,0.05,58250.2,61.96
-0.6832001888535322,-0.5954493773831521,2.243395670886592,0.842791323309808,466857350.5,0.09,824736.0,20210510.0,303297.0,0.03,1315147.0,0.06,55813.2,61.96
0.5466313393023003,0.22691029995246892,0.7568284946551694,0.7638334873033151,382931091.5,0.05,854634.0,20210511.0,312115.0,0.04,1258920.0,0.1,56678.3,60.19
0.5466313393023003,0.22691029995246892,0.7568284946551694,0.842791323309808,522673294.3,0.03,852846.0,20210512.0,300452.0,0.02,1245595.0,0.03,49661.9,57.53
0.5466313393023003,0.22691029995246892,0.7568284946551694,3.9871122356696276,497271871.0,0.01,806882.0,20210513.0,276472.0,0.01,1187747.0,0.04,49675.4,62.84
-0.06293115288880895,-0.3952688205617928,-0.9020851633669388,1.9432036960078884,273449532.7,0.04,752353.0,20210514.0,266055.0,0.04,1066269.0,0.02,49848.5,52.22
-0.37163241501131605,-0.46234686679491493,0.7215467370707495,1.2355815707851445,379327493.4,0.01,646899.0,20210515.0,232099.0,0.01,953308.0,0.02,46775.4,51.34
0.5466313393023003,0.22691029995246892,0.7568284946551694,2.239045714462595,442072367.4,0.02,604353.0,20210516.0,219435.0,0.04,971649.0,0.02,46427.4,57.0
0.5466313393023003,0.22691029995246892,0.7568284946551694,3.9381383880200307,516079876.2,0.06,684281.0,20210517.0,250910.0,0.01,962984.0,0.04,43538.7,53.0
-0.32946161759636644,-0.3004464515411489,1.437187222994211,2.638832225887874,419737500.8,0.01,619246.0,20210518.0,221018.0,0.05,856695.0,0.06,42847.8,50.0
0.5466313393023003,0.22691029995246892,0.7568284946551694,8.635629897267059,836064780.5,0.04,734818.0,20210519.0,263419.0,0.01,1031147.0,0.02,36664.7,100.0
-0.685515448319451,-0.5831575888064019,0.5376270601948091,6.536750712284344,508622726.6,0.01,694786.0,20210520.0,228039.0,0.01,943686.0,-0.09,40530.5,61.0
4.50959604185007,0.8023025807730056,-1.2454146923994436,4.637764783014269,509140291.3,0.0,695822.0,20210521.0,226351.0,0.01,942736.0,0.01,37257.0,51.0
-0.5290700586937948,-0.5673538606362946,-1.2454146923994436,3.7382451323073913,380977242.3,0.01,603588.0,20210522.0,223800.0,-0.02,918673.0,0.01,37453.8,47.0
4.28369286824685,2.1614232034022343,0.5858627792084625,1.1596221336143413,500827223.2,0.0,555526.0,20210523.0,194320.0,-0.01,957018.0,0.01,34676.9,38.41
0.005589502257311853,-0.2705949649976129,1.0377426742468177,0.9527326139517595,386404645.8,-0.01,643231.0,20210524.0,234755.0,-0.01,975836.0,0.0,38809.9,29.8
-0.6878307077853698,-0.5919374377897949,1.7538391197032444,0.4989749234840679,361761310.1,0.01,640506.0,20210525.0,233644.0,0.01,968674.0,0.0,38320.9,27.15
-0.23999337680621838,-0.21264796170721942,2.5150515610530384,0.25110728640039487,361841801.0,0.01,641585.0,20210526.0,230753.0,0.01,933622.0,0.01,39241.4,25.83
0.5466313393023003,0.22691029995246892,0.7568284946551694,0.08619535043746744,328474370.6,0.01,602300.0,20210527.0,214035.0,0.01,864432.0,0.01,38527.7,23.18
0.5466313393023003,0.22691029995246892,0.7568284946551694,0.08619535043746744,419888900.7,0.01,616432.0,20210528.0,218311.0,0.01,972164.0,0.01,35661.2,22.52
-0.6223419400350951,-0.6059851961632235,0.17525922083850737,0.08619535043746744,431403491.3,0.01,537305.0,20210529.0,198332.0,0.01,863265.0,0.01,34600.2,22.52
0.5466313393023003,0.22691029995246892,0.7568284946551694,0.5119679851053893,269410832.4,0.01,476088.0,20210530.0,179795.0,0.01,990443.0,0.01,35644.4,27.26
0.5466313393023003,0.22691029995246892,0.7568284946551694,0.45499840722728707,299164717.0,0.01,599311.0,20210531.0,226469.0,0.01,977895.0,0.01,37257.6,24.62
0.02981703881139076,-0.09850992492311107,0.33334519049146355,0.39902829562774816,280928353.8,0.01,615006.0,20210601.0,234561.0,0.01,914351.0,0.01,36689.4,25.5
0.02981703881139076,-0.09850992492311107,0.33334519049146355,0.34205871774964586,225880526.9,0.01,663855.0,20210602.0,250589.0,0.01,1090605.0,0.01,37589.0,26.38
0.02981703881139076,-0.09850992492311107,0.33334519049146355,0.34205871774964586,230828970.6,0.01,692529.0,20210603.0,255621.0,0.01,1015474.0,0.01,39249.9,26.38
-0.058080133055455244,-0.15645692821350454,-0.7524984393942491,0.5689375629834916,303419310.0,0.02,632737.0,20210604.0,236672.0,0.01,907519.0,0.01,36829.3,25.5
-0.044850078964490656,0.05425944738792626,-2.9790208324722407,0.34205871774964586,265851704.3,0.01,537842.0,20210605.0,194580.0,0.01,762659.0,0.01,35514.6,25.5
0.02981703881139076,-0.09850992492311107,0.33334519049146355,0.5479487711336645,186157287.0,0.01,467665.0,20210606.0,185305.0,0.01,737174.0,0.01,35798.1,24.78
0.02981703881139076,-0.09850992492311107,0.33334519049146355,0.42901228398464414,238469255.1,0.01,615279.0,20210607.0,235479.0,0.01,910652.0,0.01,33560.0,25.7
0.02981703881139076,-0.09850992492311107,0.33334519049146355,1.0846621627221016,358886482.9,0.0,656191.0,20210608.0,246906.0,0.01,998834.0,0.01,33379.8,29.37
0.02981703881139076,-0.09850992492311107,0.33334519049146355,0.8457897221454973,343432220.2,-0.01,581779.0,20210609.0,210911.0,0.01,817282.0,0.01,37377.0,22.95
0.02981703881139076,-0.09850992492311107,0.33334519049146355,0.6079167478474564,294611922.5,0.01,679752.0,20210610.0,252983.0,-0.02,948298.0,-0.01,36673.0,22.95
0.02981703881139076,-0.09850992492311107,0.33334519049146355,0.36904430727085213,209651638.4,0.0,616007.0,20210611.0,216502.0,0.01,874050.0,0.01,37337.6,21.11
0.02981703881139076,-0.09850992492311107,0.33334519049146355,0.07120335625901944,219888857.2,0.01,584529.0,20210612.0,222774.0,-0.01,1013611.0,0.0,35573.4,21.11
0.02981703881139076,-0.09850992492311107,0.33334519049146355,0.11617933879436326,291833418.8,0.0,480484.0,20210613.0,187098.0,0.01,799859.0,0.0,39018.7,21.68
-0.3431877987157422,-0.4128285185285787,2.5347298145809964,0.5289589118409639,390847958.3,0.01,624698.0,20210614.0,242416.0,0.01,972587.0,-0.01,40543.0,22.67
-0.46490429635261643,-0.3390777870680779,0.1795788374665958,0.1751478492295919,300509566.4,0.01,677276.0,20210615.0,241861.0,0.01,963054.0,0.0,40156.7,21.68
0.02981703881139076,-0.09850992492311107,0.33334519049146355,0.05721082835913462,313057464.0,0.01,651528.0,20210616.0,252937.0,0.01,954838.0,0.01,38347.2,21.68
0.02981703881139076,-0.09850992492311107,0.33334519049146355,-0.0017576820760940145,300356565.4,0.01,601894.0,20210617.0,237725.0,0.01,865333.0,0.01,38091.2,21.68
0.02981703881139076,-0.09850992492311107,0.33334519049146355,-0.06072619251132265,265798131.1,0.0,567037.0,20210618.0,222918.0,0.01,825241.0,0.01,35823.0,20.7
0.02981703881139076,-0.09850992492311107,0.33334519049146355,-0.1196947029465513,200080223.6,-0.01,489074.0,20210619.0,187042.0,-0.01,688095.0,0.01,35478.5,20.7
0.02981703881139076,-0.09850992492311107,0.33334519049146355,0.3680448409922892,247106949.7,0.01,441204.0,20210620.0,167249.0,0.01,652470.0,0.01,35600.5,22.92
0.02981703881139076,-0.09850992492311107,0.33334519049146355,1.2315837056708918,447895035.2,0.01,549345.0,20210621.0,205050.0,0.0,835557.0,-0.02,31614.1,29.18
0.02981703881139076,-0.09850992492311107,0.33334519049146355,2.0161647343430023,456701075.8,0.01,550948.0,20210622.0,196523.0,0.01,776432.0,-0.02,32505.1,34.39
